分拣中心,日期,货量
SC23,2023/12/6,20357.93
SC24,2023/12/7,24016.81
SC25,2023/12/8,24424.75
SC26,2023/12/9,26767.96
SC27,2023/12/10,29832.23
SC28,2023/12/11,32911.16
SC29,2023/12/12,33838.33
SC30,2023/12/13,31085.17
SC31,2023/12/14,26630.66
SC32,2023/12/15,25817.51
SC34,2023/12/16,23726.15
SC35,2023/12/17,22574.62
SC36,2023/12/18,22277.75
SC37,2023/12/19,21015.84
SC38,2023/12/20,20630.13
SC39,2023/12/21,20541.67
SC40,2023/12/22,18751.49
SC41,2023/12/23,18736
SC43,2023/12/24,18147.76
SC44,2023/12/25,18079.51
SC46,2023/12/26,17577.23
SC47,2023/12/27,17630.49
SC48,2023/12/28,17550.99
SC49,2023/12/29,28950.62
SC51,2023/12/30,28911.85
SC52,2023/12/1,55564.91
SC53,2023/12/2,47783.58
SC54,2023/12/3,42205.24
SC55,2023/12/4,36601.1
SC56,2023/12/5,31799.85
SC57,2023/12/6,31490.24
SC58,2023/12/7,31556.31
SC60,2023/12/8,32035.17
SC61,2023/12/9,34894.54
SC63,2023/12/10,40447.26
SC66,2023/12/11,42278.43
SC68,2023/12/12,43861.79
SC1,2023/12/13,47114.31
SC2,2023/12/14,45724.76
SC3,2023/12/15,16843.41
SC4,2023/12/16,15861.76
SC5,2023/12/17,15047.81
SC6,2023/12/18,14302.94
SC7,2023/12/19,14954.34
SC8,2023/12/20,14643.58
SC9,2023/12/21,14636.79
SC10,2023/12/22,14527.23
SC12,2023/12/23,14366.78
SC14,2023/12/24,18573.65
SC15,2023/12/25,20048.7
SC16,2023/12/26,19521.85
SC17,2023/12/27,19471.28
SC18,2023/12/28,15474.87
SC19,2023/12/29,15727.49
SC20,2023/12/30,16909.81
SC21,2023/12/1,31587.55
SC22,2023/12/2,28450.04
SC23,2023/12/3,25290.29
SC24,2023/12/4,25033.67
SC25,2023/12/5,23997.61
SC26,2023/12/6,24045.72
SC27,2023/12/7,24080.62
SC28,2023/12/8,24464.32
SC29,2023/12/9,26807.53
SC30,2023/12/10,29807.99
SC31,2023/12/11,32911.16
SC32,2023/12/12,33838.33
SC34,2023/12/13,30936.49
SC35,2023/12/14,26433.44
SC36,2023/12/15,25640.09
SC37,2023/12/16,23853.98
SC38,2023/12/17,23114.8
SC39,2023/12/18,22277.75
SC40,2023/12/19,19266.26
SC41,2023/12/20,18931.12
SC43,2023/12/21,18693.51
SC44,2023/12/22,18600.62
SC46,2023/12/23,18585.13
SC47,2023/12/24,18147.76
SC48,2023/12/25,18079.51
SC49,2023/12/26,28762.66
SC51,2023/12/27,28831.45
SC52,2023/12/28,24297.26
SC53,2023/12/29,24420.43
SC54,2023/12/30,24266.46
SC55,2023/12/1,55692.36
SC56,2023/12/2,44230.1
SC57,2023/12/3,40168
SC58,2023/12/4,34258.3
SC60,2023/12/5,31799.85
SC61,2023/12/6,31490.24
SC63,2023/12/7,31556.31
SC66,2023/12/8,32035.17
SC68,2023/12/9,34894.54
SC1,2023/12/10,45014.22
SC2,2023/12/11,48761.02
SC3,2023/12/12,20487.73
SC4,2023/12/13,19518.67
SC5,2023/12/14,17125.45
SC6,2023/12/15,16843.41
SC7,2023/12/16,17321.79
SC8,2023/12/17,15738
SC9,2023/12/18,15441.98
SC10,2023/12/19,14983.45
SC12,2023/12/20,14665.6
SC14,2023/12/21,20112.76
SC15,2023/12/22,20332.11
SC16,2023/12/23,19646.46
SC17,2023/12/24,18948.35
SC18,2023/12/25,16052.48
SC19,2023/12/26,15570.86
SC20,2023/12/27,16527.33
SC21,2023/12/28,16528.26
SC22,2023/12/29,16681.97
SC23,2023/12/30,16844.13
SC24,2023/12/1,36056.77
SC25,2023/12/2,32557.22
SC26,2023/12/3,28957.23
SC27,2023/12/4,25079.73
SC28,2023/12/5,23959.09
SC29,2023/12/6,24093.25
SC30,2023/12/7,24056.38
SC31,2023/12/8,24464.32
SC32,2023/12/9,26807.53
SC34,2023/12/10,29818.04
SC35,2023/12/11,32983.35
SC36,2023/12/12,34414.74
SC37,2023/12/13,31531.43
SC38,2023/12/14,26728.31
SC39,2023/12/15,25640.09
SC40,2023/12/16,21872.96
SC41,2023/12/17,21268.81
SC43,2023/12/18,20264.2
SC44,2023/12/19,19114.61
SC46,2023/12/20,18787.71
SC47,2023/12/21,18693.51
SC48,2023/12/22,18600.62
SC49,2023/12/23,29745.01
SC51,2023/12/24,29615.63
SC52,2023/12/25,24810.56
SC53,2023/12/26,24352.75
SC54,2023/12/27,24427.35
SC55,2023/12/28,24940.42
SC56,2023/12/29,24058.1
SC57,2023/12/30,23945.31
SC58,2023/12/1,50140.82
SC60,2023/12/2,44230.1
SC61,2023/12/3,40168
SC63,2023/12/4,34258.3
SC66,2023/12/5,31799.85
SC68,2023/12/6,31490.24
SC1,2023/12/7,36185.34
SC2,2023/12/8,37200.9
SC3,2023/12/9,17676.16
SC4,2023/12/10,20131.16
SC5,2023/12/11,19805.09
SC6,2023/12/12,20487.73
SC7,2023/12/13,22637.01
SC8,2023/12/14,19886.52
SC9,2023/12/15,19344.85
SC10,2023/12/16,17339.81
SC12,2023/12/17,15822.46
SC14,2023/12/18,20989.59
SC15,2023/12/19,21087.03
SC16,2023/12/20,20372.31
SC17,2023/12/21,20417.38
SC18,2023/12/22,16498.95
SC19,2023/12/23,16284.14
SC20,2023/12/24,16960.82
SC21,2023/12/25,17072.67
SC22,2023/12/26,16481.46
SC23,2023/12/27,16461.8
SC24,2023/12/28,19115.29
SC25,2023/12/29,19299.27
SC26,2023/12/30,19461.25
SC27,2023/12/1,36055.78
SC28,2023/12/2,32556.23
SC29,2023/12/3,28917.66
SC30,2023/12/4,24995.15
SC31,2023/12/5,23959.09
SC32,2023/12/6,24093.25
SC34,2023/12/7,23926.02
SC35,2023/12/8,24646.41
SC36,2023/12/9,27851.39
SC37,2023/12/10,31128.16
SC38,2023/12/11,33621.82
SC39,2023/12/12,34414.74
SC40,2023/12/13,29537.65
SC41,2023/12/14,24697.73
SC43,2023/12/15,23167.61
SC44,2023/12/16,21704.55
SC46,2023/12/17,21100.4
SC47,2023/12/18,20264.2
SC48,2023/12/19,19114.61
SC49,2023/12/20,30404.49
SC51,2023/12/21,30140.58
SC52,2023/12/22,24977.08
SC53,2023/12/23,24683.32
SC54,2023/12/24,24631.64
SC55,2023/12/25,25295.16
SC56,2023/12/26,23883.88
SC57,2023/12/27,24052.96
SC58,2023/12/28,23987.51
SC60,2023/12/29,24058.1
SC61,2023/12/30,23945.31
SC63,2023/12/1,50140.82
SC66,2023/12/2,44230.1
SC68,2023/12/3,40168
SC1,2023/12/4,41991.73
SC2,2023/12/5,40016.17
SC3,2023/12/6,15602.49
SC4,2023/12/7,15670.25
SC5,2023/12/8,16027.54
SC6,2023/12/9,17676.16
SC7,2023/12/10,22356.68
SC8,2023/12/11,26041.49
SC9,2023/12/12,25438
SC10,2023/12/13,22637.01
SC12,2023/12/14,19886.52
SC14,2023/12/15,24854.88
SC15,2023/12/16,22972.97
SC16,2023/12/17,21685.68
SC17,2023/12/18,21188.96
SC18,2023/12/19,16946.03
SC19,2023/12/20,16583.72
SC20,2023/12/21,17823.23
SC21,2023/12/22,17692.35
SC22,2023/12/23,17344.6
SC23,2023/12/24,16836.02
SC24,2023/12/25,19762.4
SC25,2023/12/26,19216.93
SC26,2023/12/27,19166.65
SC27,2023/12/28,19163.21
SC28,2023/12/29,19222.7
SC29,2023/12/30,19394.57
SC30,2023/12/1,36055.78
SC31,2023/12/2,32556.23
SC32,2023/12/3,28917.66
SC34,2023/12/4,24647.24
SC35,2023/12/5,23966.47
SC36,2023/12/6,24828.27
SC37,2023/12/7,24860.05
SC38,2023/12/8,25325.56
SC39,2023/12/9,27851.39
SC40,2023/12/10,28764.33
SC41,2023/12/11,31390.89
SC43,2023/12/12,31772.64
SC44,2023/12/13,29408.32
SC46,2023/12/14,24534.08
SC47,2023/12/15,23167.61
SC48,2023/12/16,21704.55
SC49,2023/12/17,33454.52
SC51,2023/12/18,32246.17
SC52,2023/12/19,25521.83
SC53,2023/12/20,25291.1
SC54,2023/12/21,24973.63
SC55,2023/12/22,25670.03
SC56,2023/12/23,24302.25
SC57,2023/12/24,24796.65
SC58,2023/12/25,24161.11
SC60,2023/12/26,23883.88
SC61,2023/12/27,24052.96
SC63,2023/12/28,23987.51
SC66,2023/12/29,24058.1
SC68,2023/12/30,23945.31
SC1,2023/12/1,51059.53
SC2,2023/12/2,49599.69
SC3,2023/12/3,19862.05
SC4,2023/12/4,16033.63
SC5,2023/12/5,15615.71
SC6,2023/12/6,15602.49
SC7,2023/12/7,17447.76
SC8,2023/12/8,17880.34
SC9,2023/12/9,19870.15
SC10,2023/12/10,22468.16
SC12,2023/12/11,25986.51
SC14,2023/12/12,30370.74
SC15,2023/12/13,28722.18
SC16,2023/12/14,25446.3
SC17,2023/12/15,25125.74
SC18,2023/12/16,19843.39
SC19,2023/12/17,18530.2
SC20,2023/12/18,18926.41
SC21,2023/12/19,18227.05
SC22,2023/12/20,17680.32
SC23,2023/12/21,17733.47
SC24,2023/12/22,20596.67
SC25,2023/12/23,20269.38
SC26,2023/12/24,19707.41
SC27,2023/12/25,19810.86
SC28,2023/12/26,19108.4
SC29,2023/12/27,19118.99
SC30,2023/12/28,19046.46
SC31,2023/12/29,19222.7
SC32,2023/12/30,19394.57
SC34,2023/12/1,35891.5
SC35,2023/12/2,33900.43
SC36,2023/12/3,30302.6
SC37,2023/12/4,25675.95
SC38,2023/12/5,24529.95
SC39,2023/12/6,24828.27
SC40,2023/12/7,23102.05
SC41,2023/12/8,23471.54
SC43,2023/12/9,25636.48
SC44,2023/12/10,28601.5
SC46,2023/12/11,31327.21
SC47,2023/12/12,31772.64
SC48,2023/12/13,29408.32
SC49,2023/12/14,38834.85
SC51,2023/12/15,37721.28
SC52,2023/12/16,28303.81
SC53,2023/12/17,27791.59
SC54,2023/12/18,27055.61
SC55,2023/12/19,26446.65
SC56,2023/12/20,25139.31
SC57,2023/12/21,24848.44
SC58,2023/12/22,24653.42
SC60,2023/12/23,24302.25
SC61,2023/12/24,24796.65
SC63,2023/12/25,24161.11
SC66,2023/12/26,23883.88
SC68,2023/12/27,24052.96
SC1,2023/12/28,34543.22
SC2,2023/12/29,34909.13
SC3,2023/12/30,13214.34
SC4,2023/12/1,24017.65
SC5,2023/12/2,21303.33
SC6,2023/12/3,19862.05
SC7,2023/12/4,18222.29
SC8,2023/12/5,17544.59
SC9,2023/12/6,17475.05
SC10,2023/12/7,17455.86
SC12,2023/12/8,17966.55
SC14,2023/12/9,25286.77
SC15,2023/12/10,28282.1
SC16,2023/12/11,30133.25
SC17,2023/12/12,30119.54
SC18,2023/12/13,24853.4
SC19,2023/12/14,21719.96
SC20,2023/12/15,22957.21
SC21,2023/12/16,21038.26
SC22,2023/12/17,19704.46
SC23,2023/12/18,18798.47
SC24,2023/12/19,21285.26
SC25,2023/12/20,20730.73
SC26,2023/12/21,20807.35
SC27,2023/12/22,20650.31
SC28,2023/12/23,20163.98
SC29,2023/12/24,19664.37
SC30,2023/12/25,19669.02
SC31,2023/12/26,19108.4
SC32,2023/12/27,19118.99
SC34,2023/12/28,18721.91
SC35,2023/12/29,18884.67
SC36,2023/12/30,19514.62
SC37,2023/12/1,38660.41
SC38,2023/12/2,34870.96
SC39,2023/12/3,30302.6
SC40,2023/12/4,23596.39
SC41,2023/12/5,22686.15
SC43,2023/12/6,22837.38
SC44,2023/12/7,22923.54
SC46,2023/12/8,23271.85
SC47,2023/12/9,25636.48
SC48,2023/12/10,28601.5
SC49,2023/12/11,47955.99
SC51,2023/12/12,50228.9
SC52,2023/12/13,42210.75
SC53,2023/12/14,32887.62
SC54,2023/12/15,32335.53
SC55,2023/12/16,28968.11
SC56,2023/12/17,28711.94
SC57,2023/12/18,26568.6
SC58,2023/12/19,25278.96
SC60,2023/12/20,25139.31
SC61,2023/12/21,24848.44
SC63,2023/12/22,24653.42
SC66,2023/12/23,24302.25
SC68,2023/12/24,24796.65
SC1,2023/12/25,36852.72
SC2,2023/12/26,35347.44
SC3,2023/12/27,13069.62
SC4,2023/12/28,12742.64
SC5,2023/12/29,13040.68
SC6,2023/12/30,13214.34
SC7,2023/12/1,29127.78
SC8,2023/12/2,24661.12
SC9,2023/12/3,22193.81
SC10,2023/12/4,18274.65
SC12,2023/12/5,17590.68
SC14,2023/12/6,23014.63
SC15,2023/12/7,23224.03
SC16,2023/12/8,23390.11
SC17,2023/12/9,25268.23
SC18,2023/12/10,24441.4
SC19,2023/12/11,26623.23
SC20,2023/12/12,29073.23
SC21,2023/12/13,26737.04
SC22,2023/12/14,23425.14
SC23,2023/12/15,22960.46
SC24,2023/12/16,24334.6
SC25,2023/12/17,23325.14
SC26,2023/12/18,22333.18
SC27,2023/12/19,21339.19
SC28,2023/12/20,20647.5
SC29,2023/12/21,20693.2
SC30,2023/12/22,20487.23
SC31,2023/12/23,20163.98
SC32,2023/12/24,19664.37
SC34,2023/12/25,19276.15
SC35,2023/12/26,18794.14
SC36,2023/12/27,19248.29
SC37,2023/12/28,19161.76
SC38,2023/12/29,19277.44
SC39,2023/12/30,19514.62
SC40,2023/12/1,35133.97
SC41,2023/12/2,31914.69
SC43,2023/12/3,27636.67
SC44,2023/12/4,23429
SC46,2023/12/5,22518.76
SC47,2023/12/6,22837.38
SC48,2023/12/7,22923.54
SC49,2023/12/8,37533.69
SC51,2023/12/9,40657.97
SC52,2023/12/10,40627
SC53,2023/12/11,44918.07
SC54,2023/12/12,46617.3
SC55,2023/12/13,42061.2
SC56,2023/12/14,32572.38
SC57,2023/12/15,31120.42
SC58,2023/12/16,28805.16
SC60,2023/12/17,28711.94
SC61,2023/12/18,26568.6
SC63,2023/12/19,25278.96
SC66,2023/12/20,25139.31
SC68,2023/12/21,24848.44
SC1,2023/12/22,37024.13
SC2,2023/12/23,37226.13
SC3,2023/12/24,12811.5
SC4,2023/12/25,13235.85
SC5,2023/12/26,12921.03
SC6,2023/12/27,13069.62
SC7,2023/12/28,13594.63
SC8,2023/12/29,13833.02
SC9,2023/12/30,14091.7
SC10,2023/12/1,29581.95
SC12,2023/12/2,24963.9
SC14,2023/12/3,27545.03
SC15,2023/12/4,23871.77
SC16,2023/12/5,23070.33
SC17,2023/12/6,23032.13
SC18,2023/12/7,19160.44
SC19,2023/12/8,19618.3
SC20,2023/12/9,22728.25
SC21,2023/12/10,25696.74
SC22,2023/12/11,28858.59
SC23,2023/12/12,29103.44
SC24,2023/12/13,31242.03
SC25,2023/12/14,26844.63
SC26,2023/12/15,25905.59
SC27,2023/12/16,24390.98
SC28,2023/12/17,23263.91
SC29,2023/12/18,22274.35
SC30,2023/12/19,21182.29
SC31,2023/12/20,20647.5
SC32,2023/12/21,20693.2
SC34,2023/12/22,20055.82
SC35,2023/12/23,19883.97
SC36,2023/12/24,19827.35
SC37,2023/12/25,19733.54
SC38,2023/12/26,19205.46
SC39,2023/12/27,19248.29
SC40,2023/12/28,17678.33
SC41,2023/12/29,17799.91
SC43,2023/12/30,17896.92
SC44,2023/12/1,35026.69
SC46,2023/12/2,31751.86
SC47,2023/12/3,27636.67
SC48,2023/12/4,23429
SC49,2023/12/5,37035.34
SC51,2023/12/6,36801.14
SC52,2023/12/7,33124.57
SC53,2023/12/8,33570.22
SC54,2023/12/9,35769.6
SC55,2023/12/10,40764.68
SC56,2023/12/11,42278.43
SC57,2023/12/12,43861.79
SC58,2023/12/13,39105
SC60,2023/12/14,32572.38
SC61,2023/12/15,31120.42
SC63,2023/12/16,28805.16
SC66,2023/12/17,28711.94
SC68,2023/12/18,26568.6
SC1,2023/12/19,37409.89
SC2,2023/12/20,37123.09
SC3,2023/12/21,13736.47
SC4,2023/12/22,13697.48
SC5,2023/12/23,13536.61
SC6,2023/12/24,12811.5
SC7,2023/12/25,14332.9
SC8,2023/12/26,13710.94
SC9,2023/12/27,13808.86
SC10,2023/12/28,13629.51
SC12,2023/12/29,13871.31
SC14,2023/12/30,18885.66
SC15,2023/12/1,33126.01
SC16,2023/12/2,29831.47
SC17,2023/12/3,27529.23
SC18,2023/12/4,20019.54
SC19,2023/12/5,19144.01
SC20,2023/12/6,20399.35
SC21,2023/12/7,20509.83
SC22,2023/12/8,20817.65
SC23,2023/12/9,22648.9
SC24,2023/12/10,29871.8
SC25,2023/12/11,33101.23
SC26,2023/12/12,34028.4
SC27,2023/12/13,31357.93
SC28,2023/12/14,26630.66
SC29,2023/12/15,25817.51
SC30,2023/12/16,24246.52
SC31,2023/12/17,23263.91
SC32,2023/12/18,22274.35
SC34,2023/12/19,20758.22
SC35,2023/12/20,20162.31
SC36,2023/12/21,20541.67
SC37,2023/12/22,20462.59
SC38,2023/12/23,20345.33
SC39,2023/12/24,19827.35
SC40,2023/12/25,18215.02
SC41,2023/12/26,17712.74
SC43,2023/12/27,17630.49
SC44,2023/12/28,17550.99
SC46,2023/12/29,17665.29
SC47,2023/12/30,17896.92
SC48,2023/12/1,35026.69
SC49,2023/12/2,50702.46
SC51,2023/12/3,44133.73
SC52,2023/12/4,36601.01
SC53,2023/12/5,33685.3
SC54,2023/12/6,33189.44
SC55,2023/12/7,33202.14
SC56,2023/12/8,32035.17
SC57,2023/12/9,34894.54
SC58,2023/12/10,40447.26
SC60,2023/12/11,42278.43
SC61,2023/12/12,43861.79
SC63,2023/12/13,39105
SC66,2023/12/14,32572.38
SC68,2023/12/15,31120.42
SC1,2023/12/16,42376.99
SC2,2023/12/17,40047.81
SC3,2023/12/18,14302.94
SC4,2023/12/19,13991.06
SC5,2023/12/20,13796.29
SC6,2023/12/21,13736.47
SC7,2023/12/22,14516.42
SC8,2023/12/23,14346.02
SC9,2023/12/24,13504.48
SC10,2023/12/25,14452.07
SC12,2023/12/26,13730.58
SC14,2023/12/27,19170.06
SC15,2023/12/28,19365.75
SC16,2023/12/29,19299.43
SC17,2023/12/30,19175.74
SC18,2023/12/1,30002.71
SC19,2023/12/2,27058.56
SC20,2023/12/3,25311.64
SC21,2023/12/4,21373.56
SC22,2023/12/5,20303.89
SC23,2023/12/6,20357.93
SC24,2023/12/7,24016.81
SC25,2023/12/8,24424.75
SC26,2023/12/9,26767.96
SC27,2023/12/10,29832.23
SC28,2023/12/11,32911.16
SC29,2023/12/12,33838.33
SC30,2023/12/13,31085.17
SC31,2023/12/14,26630.66
SC32,2023/12/15,25817.51
SC34,2023/12/16,23726.15
SC35,2023/12/17,22574.62
SC36,2023/12/18,22277.75
SC37,2023/12/19,21015.84
SC38,2023/12/20,20630.13
SC39,2023/12/21,20541.67
SC40,2023/12/22,18751.49
SC41,2023/12/23,18736
SC43,2023/12/24,18147.76
SC44,2023/12/25,18079.51
SC46,2023/12/26,17577.23
SC47,2023/12/27,17630.49
SC48,2023/12/28,17550.99
SC49,2023/12/29,28950.62
SC51,2023/12/30,28911.85
SC52,2023/12/1,55564.91
SC53,2023/12/2,47783.58
SC54,2023/12/3,42205.24
SC55,2023/12/4,36601.1
SC56,2023/12/5,31799.85
SC57,2023/12/6,31490.24
SC58,2023/12/7,31556.31
SC60,2023/12/8,32035.17
SC61,2023/12/9,34894.54
SC63,2023/12/10,40447.26
SC66,2023/12/11,42278.43
SC68,2023/12/12,43861.79
SC1,2023/12/13,47114.31
SC2,2023/12/14,45724.76
SC3,2023/12/15,16843.41
SC4,2023/12/16,15861.76
SC5,2023/12/17,15047.81
SC6,2023/12/18,14302.94
SC7,2023/12/19,14954.34
SC8,2023/12/20,14643.58
SC9,2023/12/21,14636.79
SC10,2023/12/22,14527.23
SC12,2023/12/23,14366.78
SC14,2023/12/24,18573.65
SC15,2023/12/25,20048.7
SC16,2023/12/26,19521.85
SC17,2023/12/27,19471.28
SC18,2023/12/28,15474.87
SC19,2023/12/29,15727.49
SC20,2023/12/30,16909.81
SC21,2023/12/1,31587.55
SC22,2023/12/2,28450.04
SC23,2023/12/3,25290.29
SC24,2023/12/4,25033.67
SC25,2023/12/5,23997.61
SC26,2023/12/6,24045.72
SC27,2023/12/7,24080.62
SC28,2023/12/8,24464.32
SC29,2023/12/9,26807.53
SC30,2023/12/10,29807.99
SC31,2023/12/11,32911.16
SC32,2023/12/12,33838.33
SC34,2023/12/13,30936.49
SC35,2023/12/14,26433.44
SC36,2023/12/15,25640.09
SC37,2023/12/16,23853.98
SC38,2023/12/17,23114.8
SC39,2023/12/18,22277.75
SC40,2023/12/19,19266.26
SC41,2023/12/20,18931.12
SC43,2023/12/21,18693.51
SC44,2023/12/22,18600.62
SC46,2023/12/23,18585.13
SC47,2023/12/24,18147.76
SC48,2023/12/25,18079.51
SC49,2023/12/26,28762.66
SC51,2023/12/27,28831.45
SC52,2023/12/28,24297.26
SC53,2023/12/29,24420.43
SC54,2023/12/30,24266.46
SC55,2023/12/1,55692.36
SC56,2023/12/2,44230.1
SC57,2023/12/3,40168
SC58,2023/12/4,34258.3
SC60,2023/12/5,31799.85
SC61,2023/12/6,31490.24
SC63,2023/12/7,31556.31
SC66,2023/12/8,32035.17
SC68,2023/12/9,34894.54
SC1,2023/12/10,45014.22
SC2,2023/12/11,48761.02
SC3,2023/12/12,20487.73
SC4,2023/12/13,19518.67
SC5,2023/12/14,17125.45
SC6,2023/12/15,16843.41
SC7,2023/12/16,17321.79
SC8,2023/12/17,15738
SC9,2023/12/18,15441.98
SC10,2023/12/19,14983.45
SC12,2023/12/20,14665.6
SC14,2023/12/21,20112.76
SC15,2023/12/22,20332.11
SC16,2023/12/23,19646.46
SC17,2023/12/24,18948.35
SC18,2023/12/25,16052.48
SC19,2023/12/26,15570.86
SC20,2023/12/27,16527.33
SC21,2023/12/28,16528.26
SC22,2023/12/29,16681.97
SC23,2023/12/30,16844.13
SC24,2023/12/1,36056.77
SC25,2023/12/2,32557.22
SC26,2023/12/3,28957.23
SC27,2023/12/4,25079.73
SC28,2023/12/5,23959.09
SC29,2023/12/6,24093.25
SC30,2023/12/7,24056.38
SC31,2023/12/8,24464.32
SC32,2023/12/9,26807.53
SC34,2023/12/10,29818.04
SC35,2023/12/11,32983.35
SC36,2023/12/12,34414.74
SC37,2023/12/13,31531.43
SC38,2023/12/14,26728.31
SC39,2023/12/15,25640.09
SC40,2023/12/16,21872.96
SC41,2023/12/17,21268.81
SC43,2023/12/18,20264.2
SC44,2023/12/19,19114.61
SC46,2023/12/20,18787.71
SC47,2023/12/21,18693.51
SC48,2023/12/22,18600.62
SC49,2023/12/23,29745.01
SC51,2023/12/24,29615.63
SC52,2023/12/25,24810.56
SC53,2023/12/26,24352.75
SC54,2023/12/27,24427.35
SC55,2023/12/28,24940.42
SC56,2023/12/29,24058.1
SC57,2023/12/30,23945.31
SC58,2023/12/1,50140.82
SC60,2023/12/2,44230.1
SC61,2023/12/3,40168
SC63,2023/12/4,34258.3
SC66,2023/12/5,31799.85
SC68,2023/12/6,31490.24
SC1,2023/12/7,36185.34
SC2,2023/12/8,37200.9
SC3,2023/12/9,17676.16
SC4,2023/12/10,20131.16
SC5,2023/12/11,19805.09
SC6,2023/12/12,20487.73
SC7,2023/12/13,22637.01
SC8,2023/12/14,19886.52
SC9,2023/12/15,19344.85
SC10,2023/12/16,17339.81
SC12,2023/12/17,15822.46
SC14,2023/12/18,20989.59
SC15,2023/12/19,21087.03
SC16,2023/12/20,20372.31
SC17,2023/12/21,20417.38
SC18,2023/12/22,16498.95
SC19,2023/12/23,16284.14
SC20,2023/12/24,16960.82
SC21,2023/12/25,17072.67
SC22,2023/12/26,16481.46
SC23,2023/12/27,16461.8
SC24,2023/12/28,19115.29
SC25,2023/12/29,19299.27
SC26,2023/12/30,19461.25
SC27,2023/12/1,36055.78
SC28,2023/12/2,32556.23
SC29,2023/12/3,28917.66
SC30,2023/12/4,24995.15
SC31,2023/12/5,23959.09
SC32,2023/12/6,24093.25
SC34,2023/12/7,23926.02
SC35,2023/12/8,24646.41
SC36,2023/12/9,27851.39
SC37,2023/12/10,31128.16
SC38,2023/12/11,33621.82
SC39,2023/12/12,34414.74
SC40,2023/12/13,29537.65
SC41,2023/12/14,24697.73
SC43,2023/12/15,23167.61
SC44,2023/12/16,21704.55
SC46,2023/12/17,21100.4
SC47,2023/12/18,20264.2
SC48,2023/12/19,19114.61
SC49,2023/12/20,30404.49
SC51,2023/12/21,30140.58
SC52,2023/12/22,24977.08
SC53,2023/12/23,24683.32
SC54,2023/12/24,24631.64
SC55,2023/12/25,25295.16
SC56,2023/12/26,23883.88
SC57,2023/12/27,24052.96
SC58,2023/12/28,23987.51
SC60,2023/12/29,24058.1
SC61,2023/12/30,23945.31
SC63,2023/12/1,50140.82
SC66,2023/12/2,44230.1
SC68,2023/12/3,40168
SC1,2023/12/4,41991.73
SC2,2023/12/5,40016.17
SC3,2023/12/6,15602.49
SC4,2023/12/7,15670.25
SC5,2023/12/8,16027.54
SC6,2023/12/9,17676.16
SC7,2023/12/10,22356.68
SC8,2023/12/11,26041.49
SC9,2023/12/12,25438
SC10,2023/12/13,22637.01
SC12,2023/12/14,19886.52
SC14,2023/12/15,24854.88
SC15,2023/12/16,22972.97
SC16,2023/12/17,21685.68
SC17,2023/12/18,21188.96
SC18,2023/12/19,16946.03
SC19,2023/12/20,16583.72
SC20,2023/12/21,17823.23
SC21,2023/12/22,17692.35
SC22,2023/12/23,17344.6
SC23,2023/12/24,16836.02
SC24,2023/12/25,19762.4
SC25,2023/12/26,19216.93
SC26,2023/12/27,19166.65
SC27,2023/12/28,19163.21
SC28,2023/12/29,19222.7
SC29,2023/12/30,19394.57
SC30,2023/12/1,36055.78
SC31,2023/12/2,32556.23
SC32,2023/12/3,28917.66
SC34,2023/12/4,24647.24
SC35,2023/12/5,23966.47
SC36,2023/12/6,24828.27
SC37,2023/12/7,24860.05
SC38,2023/12/8,25325.56
SC39,2023/12/9,27851.39
SC40,2023/12/10,28764.33
SC41,2023/12/11,31390.89
SC43,2023/12/12,31772.64
SC44,2023/12/13,29408.32
SC46,2023/12/14,24534.08
SC47,2023/12/15,23167.61
SC48,2023/12/16,21704.55
SC49,2023/12/17,33454.52
SC51,2023/12/18,32246.17
SC52,2023/12/19,25521.83
SC53,2023/12/20,25291.1
SC54,2023/12/21,24973.63
SC55,2023/12/22,25670.03
SC56,2023/12/23,24302.25
SC57,2023/12/24,24796.65
SC58,2023/12/25,24161.11
SC60,2023/12/26,23883.88
SC61,2023/12/27,24052.96
SC63,2023/12/28,23987.51
SC66,2023/12/29,24058.1
SC68,2023/12/30,23945.31
