分拣中心,日期,小时,货量
3,2023/12/6,22,886.5235282070353
4,2023/12/6,22,1775.7409445837998
5,2023/12/6,22,1397.7208380390414
6,2023/12/6,22,3193.995266
7,2023/12/6,22,3046.9202438750203
8,2023/12/6,22,3837.1596667838025
9,2023/12/6,22,1171.997118709494
10,2023/12/6,22,3949.7130787007004
12,2023/12/6,22,482.25007772287967
14,2023/12/6,22,46.851316306243405
15,2023/12/6,22,424.8440284414236
16,2023/12/6,22,154.62239721887877
17,2023/12/6,22,1622.1004282440654
18,2023/12/6,22,552.9984097354924
19,2023/12/6,22,545.4721942090295
20,2023/12/6,22,11.504598957257134
21,2023/12/6,22,243.11304761188381
22,2023/12/6,22,816.6622443
23,2023/12/6,22,256.7614146453001
24,2023/12/6,22,56.64085779617085
25,2023/12/6,22,5027.742188169125
26,2023/12/6,22,59.64467959248474
27,2023/12/6,22,472.7008769843608
28,2023/12/6,22,100.39721386441722
29,2023/12/6,22,760.9212896726957
30,2023/12/6,22,238.6809214855501
31,2023/12/6,22,529.8269581276264
32,2023/12/6,22,261.5023679302381
34,2023/12/6,22,889.2149493
35,2023/12/6,22,3159.4904810527796
36,2023/12/6,22,44.98637157375773
37,2023/12/6,22,86.44058650828894
38,2023/12/6,22,357.2191822915634
39,2023/12/6,22,241.4278147439847
40,2023/12/6,22,261.15671110158036
41,2023/12/6,22,140.87419073591914
43,2023/12/6,22,76.55020232481071
44,2023/12/6,22,2496.6863845228345
46,2023/12/6,22,1410.1100819385704
47,2023/12/6,22,3491.166987056054
48,2023/12/6,22,10.538775336479587
49,2023/12/6,22,397.9027436512466
51,2023/12/6,22,703.2085427
52,2023/12/6,22,399.31031121789647
53,2023/12/6,22,4094.562136850223
54,2023/12/6,22,1082.8150190780295
55,2023/12/6,22,55.12701067
56,2023/12/6,22,213.46085086333198
57,2023/12/6,22,544.3320234553108
58,2023/12/6,22,5.557645770290225
60,2023/12/6,22,5441.358111222532
61,2023/12/6,22,103.20401262588153
63,2023/12/6,22,73.85063867905724
66,2023/12/6,22,46.32897127710912
68,2023/12/6,22,53.08755416
1,2023/12/6,23,3873.6352388594355
2,2023/12/6,23,773.6779658487799
3,2023/12/6,23,761.1807641604851
4,2023/12/6,23,3424.050211
5,2023/12/6,23,1872.5682107208809
6,2023/12/6,23,2961.497384265113
7,2023/12/6,23,2998.017488040927
8,2023/12/6,23,3787.2489111931336
9,2023/12/6,23,1218.028858562437
10,2023/12/6,23,3945.6998115868378
12,2023/12/6,23,498.20242863863064
14,2023/12/6,23,19.733345995856247
15,2023/12/6,23,199.25403097700746
16,2023/12/6,23,154.61213552958768
17,2023/12/6,23,1625.8045860590807
18,2023/12/6,23,919.7043265026139
19,2023/12/6,23,721.8533538063926
20,2023/12/6,23,13.083022098443433
21,2023/12/6,23,218.9439213392606
22,2023/12/6,23,819.1377058616786
23,2023/12/6,23,270.8720034995513
24,2023/12/6,23,58.02612193203498
25,2023/12/6,23,4957.296860576929
26,2023/12/6,23,61.850437168242316
27,2023/12/6,23,504.3658840771162
28,2023/12/6,23,100.25699561044897
29,2023/12/6,23,828.6371794132772
30,2023/12/6,23,234.3621173232336
31,2023/12/6,23,520.4438447376568
32,2023/12/6,23,260.32149957627234
34,2023/12/6,23,887.4940946279144
35,2023/12/6,23,1901.8484831252113
36,2023/12/6,23,32.663304538589195
37,2023/12/6,23,77.59988601342307
38,2023/12/6,23,357.1367965440739
39,2023/12/6,23,250.88443076187284
40,2023/12/6,23,269.59338557442936
41,2023/12/6,23,144.65281867693884
43,2023/12/6,23,76.55020232481071
44,2023/12/6,23,1239.7063432195412
46,2023/12/6,23,1953.8909017622032
47,2023/12/6,23,3490.0289024770173
48,2023/12/6,23,10.538775336479587
49,2023/12/6,23,361.20900222372757
51,2023/12/6,23,1098.2420914109225
52,2023/12/6,23,400.6729050554315
53,2023/12/6,23,4094.7865602486704
54,2023/12/6,23,1092.4200481783978
55,2023/12/6,23,71.11126772140105
56,2023/12/6,23,229.89725544461845
57,2023/12/6,23,529.7748393070027
58,2023/12/6,23,122.3909981
60,2023/12/6,23,5500.438849561941
61,2023/12/6,23,99.17997195212752
63,2023/12/6,23,87.39472883738999
66,2023/12/6,23,66.3208291
68,2023/12/6,23,77.59384322101316
1,2023/12/7,0,3784.865121643936
2,2023/12/7,0,236.13427558537353
3,2023/12/7,0,681.4759100447532
4,2023/12/7,0,1163.2583904727471
5,2023/12/7,0,2758.5690340134347
6,2023/12/7,0,1984.8992121742115
7,2023/12/7,0,2993.4399221771596
8,2023/12/7,0,2994.495273281369
9,2023/12/7,0,2722.5325350602343
10,2023/12/7,0,2927.422373942995
12,2023/12/7,0,576.8512160201656
14,2023/12/7,0,295.0277281872516
15,2023/12/7,0,295.0277281872516
16,2023/12/7,0,75.16146458790391
17,2023/12/7,0,1293.528912691354
18,2023/12/7,0,130.71256671649272
19,2023/12/7,0,208.36171753029652
20,2023/12/7,0,171.46777098908973
21,2023/12/7,0,50.83489083
22,2023/12/7,0,118.35191004016342
23,2023/12/7,0,65.67457106403566
24,2023/12/7,0,325.60096430085616
25,2023/12/7,0,3697.790868317572
26,2023/12/7,0,3181.470955535345
27,2023/12/7,0,60.42242202815528
28,2023/12/7,0,59.65366758963319
29,2023/12/7,0,218.20002560472912
30,2023/12/7,0,204.6292024205064
31,2023/12/7,0,469.1298059892311
32,2023/12/7,0,133.70106535365915
34,2023/12/7,0,528.8621868355391
35,2023/12/7,0,635.4707999
36,2023/12/7,0,263.36622127917605
37,2023/12/7,0,211.4073240170407
38,2023/12/7,0,252.4050411318308
39,2023/12/7,0,233.91753030795493
40,2023/12/7,0,235.9565082660966
41,2023/12/7,0,209.25332555216505
43,2023/12/7,0,201.21715263650745
44,2023/12/7,0,366.07857041037164
46,2023/12/7,0,3559.8330875931333
47,2023/12/7,0,3559.8330875931333
48,2023/12/7,0,241.1226376258496
49,2023/12/7,0,269.9283094339639
51,2023/12/7,0,1299.1575611507876
52,2023/12/7,0,53.053855877260666
53,2023/12/7,0,1508.6360218113434
54,2023/12/7,0,161.6957736504249
55,2023/12/7,0,115.93686869034684
56,2023/12/7,0,10.811596103861548
57,2023/12/7,0,753.8331271903928
58,2023/12/7,0,5.898323781958127
60,2023/12/7,0,4509.986854365767
61,2023/12/7,0,36.33076024642939
63,2023/12/7,0,187.92541156097235
66,2023/12/7,0,44.29042015274177
68,2023/12/7,0,28.406920462148488
1,2023/12/7,1,3784.865121643936
2,2023/12/7,1,348.4506182446933
3,2023/12/7,1,906.6086223846431
4,2023/12/7,1,1133.6168112647288
5,2023/12/7,1,2500.6711817737964
6,2023/12/7,1,2249.3574840504466
7,2023/12/7,1,3250.288716536904
8,2023/12/7,1,3271.8854534961374
9,2023/12/7,1,2678.495363434892
10,2023/12/7,1,1676.8094059684506
12,2023/12/7,1,577.1509937979434
14,2023/12/7,1,308.2896780711842
15,2023/12/7,1,308.2896780711842
16,2023/12/7,1,171.2941091476567
17,2023/12/7,1,1329.5933208170188
18,2023/12/7,1,105.58017538867539
19,2023/12/7,1,158.15467842548432
20,2023/12/7,1,143.7389415065015
21,2023/12/7,1,62.548468329450614
22,2023/12/7,1,223.00621720168982
23,2023/12/7,1,133.41581282490773
24,2023/12/7,1,371.79812263012207
25,2023/12/7,1,1874.949526179924
26,2023/12/7,1,1340.8864594883364
27,2023/12/7,1,61.18525390033706
28,2023/12/7,1,60.05867117898671
29,2023/12/7,1,135.18280416058525
30,2023/12/7,1,156.0886362913747
31,2023/12/7,1,470.9697807740782
32,2023/12/7,1,131.82924578347368
34,2023/12/7,1,377.3218015164852
35,2023/12/7,1,1976.532288658151
36,2023/12/7,1,415.90805622146667
37,2023/12/7,1,197.1183308925264
38,2023/12/7,1,235.83370980429783
39,2023/12/7,1,205.37993153731577
40,2023/12/7,1,206.45847879241853
41,2023/12/7,1,179.5471756202679
43,2023/12/7,1,141.7562027438806
44,2023/12/7,1,276.2212629761313
46,2023/12/7,1,3557.8034069175997
47,2023/12/7,1,3557.8034069175997
48,2023/12/7,1,196.70984824105398
49,2023/12/7,1,761.9980243561635
51,2023/12/7,1,1323.5608098785497
52,2023/12/7,1,107.03548966318073
53,2023/12/7,1,751.9175529746815
54,2023/12/7,1,251.6245609186169
55,2023/12/7,1,171.22660671914085
56,2023/12/7,1,37.67681382490362
57,2023/12/7,1,746.3848322418784
58,2023/12/7,1,5.898323781958127
60,2023/12/7,1,2164.7159519197626
61,2023/12/7,1,105.41851562669449
63,2023/12/7,1,279.53550777027124
66,2023/12/7,1,80.96970758
68,2023/12/7,1,66.20457023540887
1,2023/12/7,2,3784.865121643936
2,2023/12/7,2,403.1792841737779
3,2023/12/7,2,1021.8008365551815
4,2023/12/7,2,1149.0891244394768
5,2023/12/7,2,2525.3107564411016
6,2023/12/7,2,2343.6565165481734
7,2023/12/7,2,3279.848903748213
8,2023/12/7,2,3302.772251818558
9,2023/12/7,2,2693.4318808849625
10,2023/12/7,2,2032.8802010261818
12,2023/12/7,2,574.6631688821185
14,2023/12/7,2,98.20915150647185
15,2023/12/7,2,98.20915150647185
16,2023/12/7,2,143.01484252634836
17,2023/12/7,2,1324.0441378859496
18,2023/12/7,2,140.90573548100699
19,2023/12/7,2,198.65769868821613
20,2023/12/7,2,183.89844485272116
21,2023/12/7,2,97.34763613582942
22,2023/12/7,2,287.6014589645916
23,2023/12/7,2,187.4777580629179
24,2023/12/7,2,358.7207856961408
25,2023/12/7,2,1260.702366752963
26,2023/12/7,2,944.3567094015694
27,2023/12/7,2,64.37666546435358
28,2023/12/7,2,63.28666343083392
29,2023/12/7,2,135.54066439468465
30,2023/12/7,2,167.6547084091801
31,2023/12/7,2,752.5523382706982
32,2023/12/7,2,221.62226014638912
34,2023/12/7,2,311.8407284998348
35,2023/12/7,2,1688.6361149798488
36,2023/12/7,2,307.4436479
37,2023/12/7,2,110.91372057560086
38,2023/12/7,2,111.31115647303676
39,2023/12/7,2,79.40092675637145
40,2023/12/7,2,79.65835159297276
41,2023/12/7,2,79.31701109118065
43,2023/12/7,2,63.477501819266664
44,2023/12/7,2,105.28871267040302
46,2023/12/7,2,3551.4245430287106
47,2023/12/7,2,3551.4245430287106
48,2023/12/7,2,196.70984824105398
49,2023/12/7,2,761.1706431387648
51,2023/12/7,2,1331.9207985277906
52,2023/12/7,2,107.03548966318073
53,2023/12/7,2,766.7643252740173
54,2023/12/7,2,251.6245609186169
55,2023/12/7,2,171.08631673135088
56,2023/12/7,2,36.57342994259331
57,2023/12/7,2,828.3485805686191
58,2023/12/7,2,5.898323781958127
60,2023/12/7,2,4532.411050827789
61,2023/12/7,2,216.92901323222569
63,2023/12/7,2,400.67816052878186
66,2023/12/7,2,115.784591
68,2023/12/7,2,101.32573080549028
1,2023/12/7,3,3779.4863503172232
2,2023/12/7,3,449.1316037435394
3,2023/12/7,3,2228.6362123987815
4,2023/12/7,3,2088.7369927004265
5,2023/12/7,3,2524.967557210816
6,2023/12/7,3,2370.4799414481317
7,2023/12/7,3,3212.4107461393337
8,2023/12/7,3,3235.849013995775
9,2023/12/7,3,2561.557660187751
10,2023/12/7,3,2032.1546709269955
12,2023/12/7,3,590.2763440880079
14,2023/12/7,3,56.580295004029615
15,2023/12/7,3,56.580295004029615
16,2023/12/7,3,139.3607847134949
17,2023/12/7,3,1340.8467164901358
18,2023/12/7,3,146.37103110646456
19,2023/12/7,3,196.51807018760476
20,2023/12/7,3,183.3351249940851
21,2023/12/7,3,101.54302605736166
22,2023/12/7,3,299.81640266078705
23,2023/12/7,3,201.26547798071317
24,2023/12/7,3,363.9637348123269
25,2023/12/7,3,1355.944665618495
26,2023/12/7,3,985.8408617
27,2023/12/7,3,72.36611178
28,2023/12/7,3,71.49472900017744
29,2023/12/7,3,132.10541934751976
30,2023/12/7,3,153.17253777186883
31,2023/12/7,3,1233.9343353403065
32,2023/12/7,3,397.4128187408143
34,2023/12/7,3,413.27100795708463
35,2023/12/7,3,1543.470871774145
36,2023/12/7,3,328.3492478205251
37,2023/12/7,3,114.53147431645637
38,2023/12/7,3,114.53147431645637
39,2023/12/7,3,84.43456846342745
40,2023/12/7,3,84.69199330002876
41,2023/12/7,3,84.35065279823665
43,2023/12/7,3,74.93394389262302
44,2023/12/7,3,123.23685853011179
46,2023/12/7,3,3416.812771889378
47,2023/12/7,3,3416.812771889378
48,2023/12/7,3,193.66128624132529
49,2023/12/7,3,886.6026174396952
51,2023/12/7,3,1337.0697665886412
52,2023/12/7,3,105.83739565173705
53,2023/12/7,3,647.6855474236355
54,2023/12/7,3,251.6245609186169
55,2023/12/7,3,171.08631673135088
56,2023/12/7,3,36.57342994259331
57,2023/12/7,3,1336.7306606636055
58,2023/12/7,3,5.898323781958127
60,2023/12/7,3,4530.691286121906
61,2023/12/7,3,208.11298975062823
63,2023/12/7,3,392.5079037138511
66,2023/12/7,3,107.96163063423379
68,2023/12/7,3,94.22487138
1,2023/12/7,4,3641.6048878695224
2,2023/12/7,4,605.7976566063084
3,2023/12/7,4,1977.5258012852737
4,2023/12/7,4,2959.732270816519
5,2023/12/7,4,2539.3240176958084
6,2023/12/7,4,2398.470326169433
7,2023/12/7,4,2952.1598644543856
8,2023/12/7,4,2946.183193727816
9,2023/12/7,4,2434.124524141483
10,2023/12/7,4,2023.2861348276026
12,2023/12/7,4,573.7264320861667
14,2023/12/7,4,53.29564441704438
15,2023/12/7,4,53.29564441704438
16,2023/12/7,4,117.6944463
17,2023/12/7,4,1345.4749229669924
18,2023/12/7,4,150.74655199755597
19,2023/12/7,4,197.8067544586256
20,2023/12/7,4,184.15508377490983
21,2023/12/7,4,100.62356291679852
22,2023/12/7,4,297.63408170119106
23,2023/12/7,4,199.08315702111722
24,2023/12/7,4,364.6735198051119
25,2023/12/7,4,1381.3437116388045
26,2023/12/7,4,999.1333099903095
27,2023/12/7,4,75.65259885931265
28,2023/12/7,4,74.94743301348441
29,2023/12/7,4,126.57067864944608
30,2023/12/7,4,147.55835847730393
31,2023/12/7,4,1251.9391915140795
32,2023/12/7,4,400.63703909915967
34,2023/12/7,4,413.27100795708463
35,2023/12/7,4,1538.4096995005073
36,2023/12/7,4,327.9495583868093
37,2023/12/7,4,114.5675517909532
38,2023/12/7,4,114.5675517909532
39,2023/12/7,4,84.94614593792427
40,2023/12/7,4,85.20357077452559
41,2023/12/7,4,84.86223027273348
43,2023/12/7,4,75.73919658079508
44,2023/12/7,4,124.04211121828382
46,2023/12/7,4,2239.9173595471793
47,2023/12/7,4,2239.9173595471793
48,2023/12/7,4,193.08352400356307
49,2023/12/7,4,805.4961295
51,2023/12/7,4,1325.8640134561663
52,2023/12/7,4,94.71526082330948
53,2023/12/7,4,575.3394483
54,2023/12/7,4,235.69903623092424
55,2023/12/7,4,162.54632616895947
56,2023/12/7,4,34.11869805730474
57,2023/12/7,4,1336.7306606636055
58,2023/12/7,4,5.898323781958127
60,2023/12/7,4,3970.703734145187
61,2023/12/7,4,214.4602285780777
63,2023/12/7,4,397.9669607231188
66,2023/12/7,4,114.48002927451839
68,2023/12/7,4,101.420328
1,2023/12/7,5,2786.7100628575668
2,2023/12/7,5,705.0960323628746
3,2023/12/7,5,939.7760311494632
4,2023/12/7,5,1646.942160588978
5,2023/12/7,5,2052.1954560442487
6,2023/12/7,5,2299.971295617774
7,2023/12/7,5,2353.5289942752097
8,2023/12/7,5,2096.1827024750387
9,2023/12/7,5,1864.1862329038656
10,2023/12/7,5,1956.441065261762
12,2023/12/7,5,544.9068308303853
14,2023/12/7,5,53.46637998913961
15,2023/12/7,5,53.46637998913961
16,2023/12/7,5,113.52709629881855
17,2023/12/7,5,1214.7853151381214
18,2023/12/7,5,146.66573105759917
19,2023/12/7,5,192.37164960813487
20,2023/12/7,5,180.08887422356435
21,2023/12/7,5,101.90053463187891
22,2023/12/7,5,302.97622677547935
23,2023/12/7,5,199.1513805
24,2023/12/7,5,289.5238618603681
25,2023/12/7,5,416.57650107822076
26,2023/12/7,5,451.0084779490647
27,2023/12/7,5,75.85036837
28,2023/12/7,5,75.14520252142935
29,2023/12/7,5,125.64698586362627
30,2023/12/7,5,146.76920107085328
31,2023/12/7,5,1271.965202735707
32,2023/12/7,5,406.0953987829542
34,2023/12/7,5,417.32042824693974
35,2023/12/7,5,1569.6638569490399
36,2023/12/7,5,342.8757418221597
37,2023/12/7,5,123.55296653019941
38,2023/12/7,5,123.55296653019941
39,2023/12/7,5,95.34745425996067
40,2023/12/7,5,95.60487909656196
41,2023/12/7,5,95.26353859476986
43,2023/12/7,5,86.75406798
44,2023/12/7,5,142.57373586348984
46,2023/12/7,5,1836.4179172313954
47,2023/12/7,5,1836.4179172313954
48,2023/12/7,5,194.79581429780987
49,2023/12/7,5,696.2825921979057
51,2023/12/7,5,983.2412464184193
52,2023/12/7,5,93.77512296199143
53,2023/12/7,5,616.0258855255217
54,2023/12/7,5,203.46249111660148
55,2023/12/7,5,135.97627454025994
56,2023/12/7,5,33.752745747800965
57,2023/12/7,5,296.2376346524574
58,2023/12/7,5,10.119374020572089
60,2023/12/7,5,2216.442073
61,2023/12/7,5,217.2577219
63,2023/12/7,5,399.24528576409097
66,2023/12/7,5,157.7186948575584
68,2023/12/7,5,151.82304562562143
1,2023/12/7,6,870.3676299134888
2,2023/12/7,6,357.80151038494336
3,2023/12/7,6,70.40317164982103
4,2023/12/7,6,6.3824066153351415
5,2023/12/7,6,8.109885645
6,2023/12/7,6,131.8092450685024
7,2023/12/7,6,87.55632331344503
8,2023/12/7,6,88.20175518198303
9,2023/12/7,6,740.0552774748313
10,2023/12/7,6,386.2228707358004
12,2023/12/7,6,155.51994870272466
14,2023/12/7,6,89.78639676784748
15,2023/12/7,6,90.81009161327087
16,2023/12/7,6,88.38768973503339
17,2023/12/7,6,399.48325985532904
18,2023/12/7,6,201.24830791829157
19,2023/12/7,6,177.20711884731443
20,2023/12/7,6,93.07013891198247
21,2023/12/7,6,64.97328098843067
22,2023/12/7,6,148.61440286514747
23,2023/12/7,6,85.57092817
24,2023/12/7,6,134.19735426210104
25,2023/12/7,6,120.95202453403198
26,2023/12/7,6,184.4558796134078
27,2023/12/7,6,182.6475025912594
28,2023/12/7,6,151.14572587269626
29,2023/12/7,6,216.3153017490467
30,2023/12/7,6,226.2360299
31,2023/12/7,6,471.4356460736075
32,2023/12/7,6,415.7489474717955
34,2023/12/7,6,371.9953029369914
35,2023/12/7,6,207.7274054625226
36,2023/12/7,6,85.46024385038298
37,2023/12/7,6,77.03181686783009
38,2023/12/7,6,108.33684102959155
39,2023/12/7,6,85.46695452277677
40,2023/12/7,6,84.91033464328999
41,2023/12/7,6,131.21443236403016
43,2023/12/7,6,127.15528567675254
44,2023/12/7,6,34.954671210662326
46,2023/12/7,6,96.35482983449113
47,2023/12/7,6,152.68531091627517
48,2023/12/7,6,87.77299499
49,2023/12/7,6,117.31928203382333
51,2023/12/7,6,97.76692189757905
52,2023/12/7,6,125.03592872526922
53,2023/12/7,6,374.19171126137525
54,2023/12/7,6,240.0905088158822
55,2023/12/7,6,265.71779312752267
56,2023/12/7,6,37.541231503648234
57,2023/12/7,6,125.40952608071534
58,2023/12/7,6,80.71685438499584
60,2023/12/7,6,220.4658432644093
61,2023/12/7,6,82.74641983
63,2023/12/7,6,276.5285684016735
66,2023/12/7,6,43.51557009924163
68,2023/12/7,6,47.41045435546687
1,2023/12/7,7,1569.0956891264937
2,2023/12/7,7,358.67724371827666
3,2023/12/7,7,71.27518628678344
4,2023/12/7,7,2.839124308098219
5,2023/12/7,7,3.9946001696403286
6,2023/12/7,7,121.1829452977413
7,2023/12/7,7,31.430723102430978
8,2023/12/7,7,33.653996701192554
9,2023/12/7,7,1229.0008318221473
10,2023/12/7,7,525.6837472846179
12,2023/12/7,7,145.4232980408931
14,2023/12/7,7,77.58247028455634
15,2023/12/7,7,79.82480786081213
16,2023/12/7,7,82.41413382057021
17,2023/12/7,7,486.4198632220354
18,2023/12/7,7,276.3723332898382
19,2023/12/7,7,268.58023822637784
20,2023/12/7,7,181.78497292557236
21,2023/12/7,7,173.40321985605118
22,2023/12/7,7,303.8200830463434
23,2023/12/7,7,182.25702483327132
24,2023/12/7,7,399.47100933730485
25,2023/12/7,7,378.19509899889647
26,2023/12/7,7,411.6708935482524
27,2023/12/7,7,177.0454616590601
28,2023/12/7,7,81.46623748634379
29,2023/12/7,7,82.59750464076215
30,2023/12/7,7,90.17900901964165
31,2023/12/7,7,232.09402416224125
32,2023/12/7,7,252.1993872
34,2023/12/7,7,323.4702326143466
35,2023/12/7,7,186.8231612
36,2023/12/7,7,80.38538910826182
37,2023/12/7,7,77.42857897
38,2023/12/7,7,121.84515231932123
39,2023/12/7,7,88.17082707181825
40,2023/12/7,7,88.18197308862155
41,2023/12/7,7,140.11772396870245
43,2023/12/7,7,139.23853502242326
44,2023/12/7,7,13.650319237619096
46,2023/12/7,7,75.28239254398756
47,2023/12/7,7,137.19607362577162
48,2023/12/7,7,67.39030132824222
49,2023/12/7,7,60.34385721844453
51,2023/12/7,7,39.57037860829654
52,2023/12/7,7,92.61979130674152
53,2023/12/7,7,262.11713270314175
54,2023/12/7,7,190.2571223853796
55,2023/12/7,7,281.3375168231303
56,2023/12/7,7,46.18669309
57,2023/12/7,7,144.58599599664814
58,2023/12/7,7,89.26709547938788
60,2023/12/7,7,1026.839506025547
61,2023/12/7,7,93.72041189778551
63,2023/12/7,7,291.8930895662157
66,2023/12/7,7,72.48341018409607
68,2023/12/7,7,49.020093687777056
1,2023/12/7,8,1938.1466979898082
2,2023/12/7,8,397.9663683024515
3,2023/12/7,8,130.85672743327936
4,2023/12/7,8,28.70731794892532
5,2023/12/7,8,27.579926823749197
6,2023/12/7,8,158.51956418194348
7,2023/12/7,8,36.08161491286032
8,2023/12/7,8,37.87361426118097
9,2023/12/7,8,1280.302633165267
10,2023/12/7,8,554.2567019
12,2023/12/7,8,364.52286763534886
14,2023/12/7,8,99.11884037042499
15,2023/12/7,8,121.43560187484276
16,2023/12/7,8,110.51682612474472
17,2023/12/7,8,521.8932075587471
18,2023/12/7,8,305.3284906239683
19,2023/12/7,8,301.02611829039193
20,2023/12/7,8,140.03207697043598
21,2023/12/7,8,181.01892043577882
22,2023/12/7,8,723.2751197977811
23,2023/12/7,8,305.67774793170986
24,2023/12/7,8,562.6953930136775
25,2023/12/7,8,570.2344355330642
26,2023/12/7,8,604.5819591825414
27,2023/12/7,8,210.0359126561257
28,2023/12/7,8,105.90825990851182
29,2023/12/7,8,140.98032046135717
30,2023/12/7,8,158.09196221758393
31,2023/12/7,8,152.49556118099588
32,2023/12/7,8,156.15522325822886
34,2023/12/7,8,392.66015396846274
35,2023/12/7,8,1110.4087619900447
36,2023/12/7,8,174.46317006827923
37,2023/12/7,8,86.73678758503497
38,2023/12/7,8,227.67971163354406
39,2023/12/7,8,172.8626481753327
40,2023/12/7,8,183.60437756050308
41,2023/12/7,8,299.2394171
43,2023/12/7,8,332.65998723765136
44,2023/12/7,8,12.875183365402004
46,2023/12/7,8,152.73035093469974
47,2023/12/7,8,255.97842502057915
48,2023/12/7,8,73.10884149089297
49,2023/12/7,8,52.45582851761217
51,2023/12/7,8,49.66434169511345
52,2023/12/7,8,108.12768939659775
53,2023/12/7,8,94.62762083284986
54,2023/12/7,8,221.9732926186112
55,2023/12/7,8,335.83843406273206
56,2023/12/7,8,50.79874678039664
57,2023/12/7,8,180.57697704656024
58,2023/12/7,8,85.86668343351509
60,2023/12/7,8,1735.157489572381
61,2023/12/7,8,96.13344029
63,2023/12/7,8,308.2726580079998
66,2023/12/7,8,74.91639169007648
68,2023/12/7,8,124.76364355513202
1,2023/12/7,9,1861.0005487946983
2,2023/12/7,9,525.3571534553959
3,2023/12/7,9,219.0264790906464
4,2023/12/7,9,66.24193134
5,2023/12/7,9,93.42038764839234
6,2023/12/7,9,764.6155638898866
7,2023/12/7,9,303.4888769615297
8,2023/12/7,9,316.2367253663475
9,2023/12/7,9,1717.0510109233453
10,2023/12/7,9,733.0618194970561
12,2023/12/7,9,712.4587804819382
14,2023/12/7,9,81.55798027161133
15,2023/12/7,9,141.46418686617034
16,2023/12/7,9,102.22218773983121
17,2023/12/7,9,457.61389017321306
18,2023/12/7,9,364.5124759751815
19,2023/12/7,9,372.6457392088549
20,2023/12/7,9,68.48450464687477
21,2023/12/7,9,140.39396027739483
22,2023/12/7,9,773.3950507098785
23,2023/12/7,9,233.30246583074046
24,2023/12/7,9,494.0873309916045
25,2023/12/7,9,599.2181321231702
26,2023/12/7,9,608.4762776337952
27,2023/12/7,9,251.12258082910864
28,2023/12/7,9,105.21843817563781
29,2023/12/7,9,319.1134041
30,2023/12/7,9,231.0803099896298
31,2023/12/7,9,332.63405677061274
32,2023/12/7,9,129.75062931611708
34,2023/12/7,9,447.7029704970981
35,2023/12/7,9,1407.658567767075
36,2023/12/7,9,89.14210613674707
37,2023/12/7,9,58.977788978213574
38,2023/12/7,9,258.52155651272494
39,2023/12/7,9,179.2352483800352
40,2023/12/7,9,192.48137591829544
41,2023/12/7,9,302.6580897075307
43,2023/12/7,9,411.9034785
44,2023/12/7,9,63.463996105301426
46,2023/12/7,9,401.47682363766666
47,2023/12/7,9,943.8580363593146
48,2023/12/7,9,77.86118811434379
49,2023/12/7,9,108.97244747812735
51,2023/12/7,9,118.06082710271235
52,2023/12/7,9,153.47609211792945
53,2023/12/7,9,37.087006730091915
54,2023/12/7,9,549.2029711493041
55,2023/12/7,9,360.5322831933709
56,2023/12/7,9,142.95702333446826
57,2023/12/7,9,368.88104941704904
58,2023/12/7,9,54.122330191175166
60,2023/12/7,9,1689.5846953320506
61,2023/12/7,9,85.43217778784091
63,2023/12/7,9,307.15736847417986
66,2023/12/7,9,73.71396126100241
68,2023/12/7,9,129.82669841540442
1,2023/12/7,10,1872.6011119489547
2,2023/12/7,10,535.4468045
3,2023/12/7,10,355.10063444050746
4,2023/12/7,10,248.67384930917504
5,2023/12/7,10,278.9313199755345
6,2023/12/7,10,885.1211147142611
7,2023/12/7,10,1164.5006749609718
8,2023/12/7,10,1177.9893123958793
9,2023/12/7,10,1934.2196048872029
10,2023/12/7,10,1357.2119189499824
12,2023/12/7,10,738.7997464768707
14,2023/12/7,10,82.41816076360162
15,2023/12/7,10,173.48324162125527
16,2023/12/7,10,108.50073375101422
17,2023/12/7,10,412.3796557231977
18,2023/12/7,10,419.0146291
19,2023/12/7,10,471.87309347683265
20,2023/12/7,10,41.97139662180621
21,2023/12/7,10,131.07110508743142
22,2023/12/7,10,785.9731730533373
23,2023/12/7,10,233.72057071930632
24,2023/12/7,10,427.55022537913777
25,2023/12/7,10,813.7822919425921
26,2023/12/7,10,592.3908126793073
27,2023/12/7,10,305.3029230761669
28,2023/12/7,10,90.35106466
29,2023/12/7,10,490.97361388295116
30,2023/12/7,10,272.0473971818298
31,2023/12/7,10,632.7620829430072
32,2023/12/7,10,114.97161804574819
34,2023/12/7,10,493.79894794760077
35,2023/12/7,10,1470.8768596727582
36,2023/12/7,10,96.95150546714164
37,2023/12/7,10,58.33968330460712
38,2023/12/7,10,256.57495393843516
39,2023/12/7,10,157.50659806119904
40,2023/12/7,10,171.90609792740128
41,2023/12/7,10,291.6587425601571
43,2023/12/7,10,381.05562902598916
44,2023/12/7,10,82.02252548112057
46,2023/12/7,10,465.76132315140353
47,2023/12/7,10,1615.0909715231758
48,2023/12/7,10,52.97923537585603
49,2023/12/7,10,215.95116081676045
51,2023/12/7,10,304.47112560937154
52,2023/12/7,10,216.25563315819463
53,2023/12/7,10,18.46811118728207
54,2023/12/7,10,605.2580707
55,2023/12/7,10,338.10100711491197
56,2023/12/7,10,123.44966581216092
57,2023/12/7,10,345.60833896702934
58,2023/12/7,10,42.1501828
60,2023/12/7,10,1674.5029653715135
