分拣中心,日期,货量
SC66,2023/9/12,962.0
SC66,2023/10/20,620.0
SC66,2023/8/6,733.0
SC66,2023/8/8,759.0
SC66,2023/9/17,900.0
SC66,2023/8/25,864.0
SC66,2023/8/2,979.0
SC66,2023/11/3,751.0
SC66,2023/9/20,907.0
SC66,2023/11/5,686.0
SC66,2023/8/24,869.0
SC66,2023/9/9,1284.5
SC66,2023/8/5,737.0
SC66,2023/11/10,730.0
SC66,2023/8/26,874.0
SC66,2023/10/30,740.0
SC66,2023/10/3,794.0
SC66,2023/9/23,873.0
SC66,2023/8/13,762.0
SC66,2023/10/15,658.0
SC66,2023/11/13,812.0
SC66,2023/11/27,730.0
SC66,2023/8/9,1145.0
SC66,2023/10/12,688.0
SC66,2023/9/7,949.0
SC66,2023/10/2,761.0
SC66,2023/8/22,1121.0
SC66,2023/9/13,942.0
SC66,2023/9/14,986.0
SC66,2023/9/4,1009.0
SC66,2023/11/1,1284.5
SC66,2023/10/16,671.0
SC66,2023/9/2,1038.0
SC66,2023/9/5,955.0
SC66,2023/9/6,980.0
SC66,2023/11/24,686.0
SC66,2023/9/27,846.0
SC66,2023/10/9,704.0
SC66,2023/8/20,953.0
SC66,2023/9/10,957.0
SC66,2023/11/7,763.0
SC66,2023/8/4,789.0
SC66,2023/10/6,717.0
SC66,2023/11/28,709.0
SC66,2023/10/8,722.0
SC66,2023/8/27,941.0
SC66,2023/9/11,988.0
SC66,2023/10/27,714.0
SC66,2023/8/11,781.0
SC66,2023/11/15,709.0
SC66,2023/10/25,836.0
SC66,2023/9/18,950.0
SC66,2023/10/28,708.0
SC66,2023/10/29,703.0
SC66,2023/10/1,852.0
SC66,2023/10/11,711.0
SC66,2023/11/18,723.0
SC66,2023/11/9,784.0
SC66,2023/11/2,848.0
SC66,2023/11/17,710.0
SC66,2023/11/23,700.0
SC66,2023/11/6,735.0
SC66,2023/9/15,803.0
SC66,2023/9/22,834.0
SC66,2023/9/8,860.0
SC66,2023/9/28,743.0
SC66,2023/9/25,1035.0
SC66,2023/8/7,775.0
SC66,2023/8/28,1028.0
SC66,2023/11/29,760.0
SC66,2023/9/16,863.0
SC66,2023/10/10,686.0
SC66,2023/8/14,842.0
SC66,2023/11/20,729.0
SC66,2023/11/21,719.0
SC66,2023/11/22,682.0
SC66,2023/10/26,774.0
SC66,2023/8/15,881.0
SC66,2023/9/24,932.0
SC66,2023/10/31,644.0
SC66,2023/10/22,586.0
SC66,2023/10/14,668.0
SC66,2023/8/30,1008.0
SC66,2023/8/12,796.0
SC66,2023/11/19,713.0
SC66,2023/11/11,1284.5
SC66,2023/11/16,713.0
SC9,2023/10/5,22050.0
SC9,2023/8/13,21494.0
SC9,2023/10/22,23046.0
SC9,2023/10/9,24831.0
SC9,2023/8/25,25128.0
SC9,2023/10/3,21998.0
SC9,2023/10/30,26061.0
SC9,2023/11/30,27331.0
SC9,2023/8/21,23873.0
SC9,2023/11/6,31267.0
SC9,2023/11/16,30952.0
SC9,2023/10/23,24762.0
SC9,2023/8/1,22661.0
SC9,2023/9/24,31506.0
SC9,2023/11/20,25850.0
SC9,2023/8/28,25117.0
SC9,2023/11/9,33780.0
SC9,2023/10/11,24550.0
SC9,2023/9/6,27234.0
SC9,2023/10/25,33773.0
SC9,2023/11/17,28056.0
SC9,2023/8/12,22860.0
SC9,2023/11/29,27254.0
SC9,2023/8/15,22928.0
SC9,2023/10/20,26272.0
SC9,2023/8/11,22876.0
SC9,2023/9/25,32613.0
SC9,2023/9/17,27136.0
SC9,2023/8/17,24454.0
SC9,2023/10/10,23608.0
SC9,2023/11/10,34896.0
SC9,2023/10/13,24113.0
SC9,2023/8/18,24565.0
SC9,2023/11/1,37069.25
SC9,2023/9/30,28463.0
SC9,2023/11/3,36113.0
SC9,2023/9/21,30611.0
SC9,2023/11/28,26305.0
SC9,2023/8/10,22401.0
SC9,2023/11/5,31450.0
SC9,2023/9/16,26674.0
SC9,2023/11/22,26973.0
SC9,2023/8/23,24792.0
SC9,2023/10/14,23362.0
SC9,2023/10/29,27872.0
SC9,2023/10/16,23119.0
SC9,2023/11/19,26115.0
SC9,2023/11/24,26816.0
SC9,2023/8/20,24379.0
SC9,2023/9/5,26663.0
SC9,2023/11/13,37069.25
SC9,2023/10/19,25047.0
SC9,2023/8/30,26899.0
SC9,2023/10/8,23842.0
SC9,2023/9/18,26538.0
SC9,2023/8/27,25032.0
SC9,2023/11/2,37069.25
SC9,2023/9/3,26530.0
SC9,2023/10/1,26052.0
SC9,2023/9/13,26303.0
SC9,2023/9/28,32419.0
SC9,2023/9/1,28901.0
SC9,2023/8/31,27900.0
SC9,2023/9/7,30018.0
SC9,2023/10/26,31417.0
SC9,2023/9/8,28026.0
SC9,2023/8/4,23468.0
SC9,2023/9/12,25190.0
SC9,2023/8/8,20373.0
SC9,2023/8/29,26296.0
SC9,2023/10/2,22658.0
SC9,2023/8/19,24661.0
SC9,2023/8/22,24929.0
SC9,2023/8/9,21955.0
SC9,2023/11/14,32350.0
SC9,2023/11/27,25170.0
SC9,2023/9/10,25849.0
SC9,2023/9/27,35476.0
SC9,2023/9/20,29824.0
SC9,2023/10/21,25961.0
SC9,2023/10/6,21146.0
SC9,2023/11/15,28380.0
SC9,2023/8/7,20769.0
SC9,2023/9/4,24795.0
SC9,2023/8/6,21237.0
SC9,2023/10/31,31161.0
SC9,2023/11/12,37069.25
SC9,2023/10/28,29346.0
SC9,2023/10/12,23907.0
SC9,2023/11/4,33688.0
SC9,2023/11/18,28137.0
SC9,2023/8/5,23455.0
SC9,2023/9/11,24865.0
SC9,2023/11/11,37069.25
SC9,2023/9/23,31875.0
SC9,2023/8/2,23978.0
SC9,2023/9/19,28322.0
SC9,2023/9/14,28898.0
SC9,2023/11/7,31477.0
SC9,2023/8/3,21736.0
SC9,2023/9/15,27571.0
SC9,2023/10/7,23873.0
SC9,2023/11/26,25921.0
SC9,2023/9/2,28156.0
SC9,2023/8/14,19898.0
SC9,2023/11/23,27087.0
SC9,2023/10/27,31237.0
SC9,2023/9/26,35047.0
SC9,2023/8/16,22871.0
SC9,2023/11/25,26875.0
SC9,2023/8/24,25156.0
SC9,2023/9/9,27703.0
SC9,2023/10/24,37069.25
SC9,2023/11/21,26610.0
SC9,2023/9/22,31588.0
SC9,2023/10/18,24738.0
SC9,2023/9/29,25217.0
SC9,2023/8/26,24891.0
SC9,2023/11/8,33980.0
SC9,2023/10/17,23892.0
SC9,2023/10/4,20196.0
SC9,2023/10/15,23050.0
SC53,2023/11/30,32718.0
SC53,2023/8/31,35601.0
SC53,2023/11/18,33132.0
SC53,2023/8/2,28030.0
SC53,2023/8/10,28196.0
SC53,2023/10/4,22770.0
SC53,2023/11/6,33926.0
SC53,2023/8/9,27459.0
SC53,2023/9/2,32049.0
SC53,2023/8/27,32240.0
SC53,2023/11/26,30006.0
SC53,2023/9/23,40436.0
SC53,2023/9/26,40681.0
SC53,2023/8/21,27121.0
SC53,2023/10/24,33703.0
SC53,2023/10/23,29531.0
SC53,2023/10/22,27841.0
SC53,2023/10/17,29559.0
SC53,2023/8/20,27537.0
SC53,2023/10/15,28380.0
SC53,2023/10/16,29124.0
SC53,2023/9/6,32423.0
SC53,2023/11/1,35310.0
SC53,2023/9/4,30173.0
SC53,2023/11/12,44508.75
SC53,2023/11/20,32940.0
SC53,2023/11/14,41609.0
SC53,2023/9/11,30172.0
SC53,2023/10/21,29353.0
SC53,2023/8/22,29856.0
SC53,2023/11/2,41933.0
SC53,2023/8/8,26946.0
SC53,2023/10/14,29777.0
SC53,2023/10/2,23167.0
SC53,2023/8/5,28474.0
SC53,2023/9/21,39127.0
SC53,2023/9/1,33224.0
SC53,2023/9/12,30394.0
SC53,2023/10/27,35823.0
SC53,2023/8/26,35313.0
SC53,2023/10/19,30362.0
SC53,2023/10/9,30362.0
SC53,2023/10/25,36806.0
SC53,2023/10/6,25977.0
SC53,2023/11/23,35037.0
SC53,2023/9/14,34649.0
SC53,2023/8/18,29452.0
SC53,2023/9/24,36584.0
SC53,2023/11/27,30129.0
SC53,2023/11/25,32571.0
SC53,2023/11/7,34979.0
SC53,2023/8/12,26843.0
SC53,2023/11/24,33282.0
SC53,2023/8/29,40313.0
SC53,2023/9/18,31163.0
SC53,2023/9/30,23956.0
SC53,2023/11/22,35821.0
SC53,2023/10/5,25309.0
SC53,2023/10/26,35819.0
SC53,2023/8/1,26860.0
SC53,2023/8/14,26693.0
SC53,2023/10/10,31815.0
SC53,2023/11/10,37544.0
SC53,2023/9/20,38147.0
SC53,2023/8/4,28487.0
SC53,2023/11/17,36958.0
SC53,2023/10/18,29834.0
SC53,2023/8/7,26963.0
SC53,2023/11/15,39846.0
SC53,2023/8/17,29438.0
SC53,2023/10/28,33824.0
SC53,2023/11/11,38904.0
SC53,2023/11/8,37586.0
SC53,2023/10/8,30133.0
SC53,2023/9/29,26547.0
SC53,2023/10/12,30368.0
SC53,2023/8/16,28747.0
SC53,2023/8/13,26473.0
SC53,2023/10/3,22538.0
SC53,2023/10/29,30769.0
SC53,2023/9/17,33713.0
SC53,2023/8/6,25697.0
SC53,2023/8/25,33303.0
SC53,2023/11/13,44508.75
SC53,2023/9/27,41008.0
SC53,2023/8/28,37424.0
SC53,2023/8/15,28935.0
SC53,2023/9/13,33234.0
SC53,2023/10/11,31105.0
SC53,2023/9/8,31993.0
SC53,2023/9/22,37420.0
SC53,2023/11/4,33361.0
SC53,2023/8/11,27718.0
SC53,2023/8/30,39181.0
SC53,2023/9/10,31056.0
SC53,2023/11/19,33095.0
SC53,2023/10/1,22771.0
SC53,2023/11/29,33832.0
SC53,2023/9/28,35505.0
SC53,2023/11/9,37321.0
SC53,2023/11/21,33638.0
SC53,2023/9/19,33954.0
SC53,2023/9/25,40852.0
SC53,2023/10/30,31405.0
SC53,2023/11/3,36469.0
SC53,2023/10/7,28714.0
SC53,2023/8/3,27609.0
SC53,2023/9/16,33558.0
SC53,2023/10/20,30383.0
SC53,2023/9/7,32426.0
SC53,2023/8/24,30512.0
SC53,2023/9/5,33202.0
SC53,2023/11/16,38173.0
SC53,2023/9/3,32134.0
SC53,2023/8/23,30377.0
SC53,2023/9/9,32547.0
SC53,2023/9/15,33747.0
SC53,2023/10/31,36585.0
SC53,2023/11/28,33646.0
SC53,2023/8/19,28747.0
SC53,2023/10/13,30270.0
SC53,2023/11/5,30522.0
SC38,2023/11/22,3621.0
SC38,2023/9/15,4015.0
SC38,2023/8/19,3582.0
SC38,2023/11/24,3552.0
SC38,2023/9/14,4049.0
SC38,2023/10/29,4443.0
SC38,2023/10/17,3835.0
SC38,2023/9/10,3559.0
SC38,2023/9/5,3970.0
SC38,2023/10/24,5328.875
SC38,2023/11/10,5328.875
SC38,2023/9/27,4189.0
SC38,2023/8/8,3585.0
SC38,2023/8/28,3842.0
SC38,2023/11/1,5328.875
SC38,2023/8/3,3461.0
SC38,2023/8/6,3274.0
SC38,2023/10/8,4047.0
SC38,2023/9/4,4162.0
SC38,2023/8/23,3733.0
SC38,2023/8/11,3515.0
SC38,2023/8/1,3696.0
SC38,2023/11/16,3579.0
SC38,2023/10/31,5328.875
SC38,2023/9/7,4806.0
SC38,2023/9/17,3830.0
SC38,2023/8/21,3690.0
SC38,2023/9/28,3738.0
SC38,2023/11/25,3566.0
SC38,2023/9/23,4028.0
SC38,2023/10/22,3542.0
SC38,2023/10/12,3786.0
SC38,2023/8/10,3593.0
SC38,2023/11/2,5328.875
SC38,2023/9/19,4261.0
SC38,2023/11/20,3783.0
SC38,2023/8/14,3617.0
SC38,2023/8/27,3663.0
SC38,2023/9/25,4265.0
SC38,2023/10/18,3730.0
SC38,2023/8/29,3836.0
SC38,2023/11/7,5328.875
SC38,2023/9/22,4258.0
SC38,2023/8/22,3544.0
SC38,2023/8/24,3806.0
SC38,2023/10/16,3886.0
SC38,2023/9/24,4242.0
SC38,2023/10/9,3441.0
SC38,2023/10/25,5328.875
SC38,2023/11/26,3469.0
SC38,2023/9/26,4416.0
SC38,2023/9/12,3904.0
SC38,2023/10/11,3887.0
SC38,2023/8/9,3726.0
SC38,2023/11/19,3469.0
SC38,2023/9/30,3283.0
SC38,2023/10/1,3187.0
SC38,2023/10/14,3582.0
SC38,2023/8/16,3620.0
SC38,2023/10/27,5308.0
SC38,2023/10/6,3752.0
SC38,2023/10/2,3091.0
SC38,2023/8/25,3810.0
SC38,2023/10/4,3358.0
SC38,2023/8/12,3307.0
SC38,2023/11/5,4989.0
SC38,2023/11/13,4196.0
SC38,2023/10/5,3412.0
SC38,2023/10/19,4109.0
SC38,2023/11/21,3880.0
SC38,2023/11/27,3804.0
SC38,2023/10/10,4312.0
SC38,2023/10/7,4206.0
SC38,2023/9/2,4288.0
SC38,2023/8/2,3708.0
SC38,2023/10/3,3183.0
SC38,2023/9/11,3863.0
SC38,2023/10/13,3651.0
SC38,2023/8/15,3687.0
SC38,2023/11/29,3889.0
SC38,2023/11/12,5328.875
SC38,2023/10/26,5005.0
SC38,2023/11/11,5328.875
SC38,2023/9/21,4460.0
SC38,2023/9/3,3817.0
SC38,2023/11/3,5328.875
SC38,2023/9/18,4047.0
SC38,2023/10/23,5055.0
SC38,2023/11/9,4768.0
SC38,2023/11/30,3893.0
SC38,2023/9/8,4337.0
SC38,2023/9/16,4189.0
SC38,2023/10/30,4634.0
SC38,2023/8/20,3360.0
SC38,2023/9/6,4337.0
SC38,2023/8/18,3657.0
SC38,2023/11/8,5328.875
SC38,2023/8/7,3429.0
SC38,2023/8/5,3325.0
SC38,2023/9/1,4828.0
SC38,2023/10/15,3416.0
SC38,2023/9/20,4459.0
SC38,2023/8/13,3177.0
SC38,2023/11/18,3380.0
SC38,2023/9/13,3979.0
SC38,2023/11/4,5328.875
SC38,2023/8/4,3378.0
SC38,2023/8/17,3680.0
SC38,2023/11/6,5139.0
SC38,2023/9/29,3497.0
SC38,2023/11/23,3659.0
SC38,2023/10/20,4256.0
SC38,2023/9/9,4286.0
SC38,2023/10/21,3733.0
SC38,2023/11/14,3416.0
SC38,2023/8/30,3789.0
SC38,2023/11/28,3875.0
SC38,2023/11/17,3408.0
SC38,2023/8/31,3692.0
SC38,2023/8/26,3633.0
SC38,2023/11/15,3394.0
SC38,2023/10/28,5025.0
SC20,2023/11/22,177.0
SC20,2023/9/28,182.0
SC20,2023/9/1,501.5
SC20,2023/11/13,252.0
SC20,2023/11/11,381.0
SC20,2023/10/23,252.0
SC20,2023/9/21,227.0
SC20,2023/10/11,117.0
SC20,2023/8/22,93.0
SC20,2023/8/20,39.0
SC20,2023/10/17,240.0
SC20,2023/8/25,115.0
SC20,2023/9/16,125.0
SC20,2023/10/22,88.0
SC20,2023/10/30,162.0
SC20,2023/8/10,158.0
SC20,2023/10/15,501.5
SC20,2023/10/13,74.0
SC20,2023/11/25,34.0
SC20,2023/8/28,70.0
SC20,2023/9/9,501.5
SC20,2023/10/20,375.0
SC20,2023/10/5,45.0
SC20,2023/8/17,94.0
SC20,2023/11/2,154.0
SC20,2023/11/24,104.0
SC20,2023/10/29,80.0
SC20,2023/8/19,33.0
SC20,2023/8/23,56.0
SC20,2023/11/8,313.0
SC20,2023/10/1,260.0
SC20,2023/9/24,133.0
SC20,2023/10/4,47.0
SC20,2023/9/8,501.5
SC20,2023/8/3,89.0
SC20,2023/10/8,231.0
SC20,2023/8/21,136.0
SC20,2023/10/6,116.0
SC20,2023/10/12,72.0
SC20,2023/9/19,224.0
SC20,2023/8/1,183.0
SC20,2023/11/5,30.0
SC20,2023/11/23,117.0
SC20,2023/9/15,203.0
SC20,2023/9/2,408.0
SC20,2023/11/12,501.5
SC20,2023/11/27,74.0
SC20,2023/9/26,248.0
SC20,2023/10/28,43.0
SC20,2023/11/10,398.0
SC20,2023/11/18,26.0
SC20,2023/8/5,33.0
SC20,2023/11/3,108.0
SC20,2023/9/17,79.0
SC20,2023/9/18,314.0
SC20,2023/8/8,95.0
SC20,2023/10/18,155.0
SC20,2023/10/24,177.0
SC20,2023/8/14,207.0
SC20,2023/9/7,329.0
SC20,2023/8/12,431.0
SC20,2023/9/11,501.5
SC20,2023/9/10,223.0
SC20,2023/10/14,49.0
SC20,2023/11/6,113.0
SC20,2023/9/22,197.0
SC20,2023/11/1,113.0
SC20,2023/8/2,84.0
SC20,2023/10/7,103.0
SC20,2023/10/27,128.0
SC20,2023/11/19,24.0
SC20,2023/9/23,125.0
SC20,2023/10/3,120.0
SC20,2023/8/24,88.0
SC20,2023/9/20,248.0
SC20,2023/9/6,501.5
SC20,2023/11/15,136.0
SC20,2023/10/16,501.5
SC20,2023/8/7,122.0
SC20,2023/11/4,43.0
SC20,2023/8/27,38.0
SC20,2023/8/4,72.0
SC20,2023/10/25,233.0
SC20,2023/11/21,164.0
SC20,2023/11/29,53.0
SC20,2023/10/2,200.0
SC20,2023/11/17,501.5
SC20,2023/9/5,501.5
SC20,2023/11/30,53.0
SC20,2023/9/13,410.0
SC20,2023/8/18,80.0
SC20,2023/8/16,75.0
SC20,2023/9/27,235.0
SC20,2023/9/14,226.0
SC20,2023/8/15,129.0
SC20,2023/11/28,43.0
SC20,2023/9/3,353.0
SC20,2023/10/10,75.0
SC20,2023/10/21,235.0
SC20,2023/8/11,501.5
SC20,2023/11/9,501.5
SC20,2023/10/31,151.0
SC20,2023/8/13,93.0
SC20,2023/8/31,481.0
SC20,2023/11/14,130.0
SC20,2023/10/26,89.0
SC20,2023/9/30,93.0
SC20,2023/11/16,501.5
SC20,2023/9/29,119.0
SC20,2023/8/29,124.0
SC20,2023/9/25,153.0
SC20,2023/8/6,46.0
SC20,2023/11/26,29.0
SC20,2023/9/12,501.5
SC20,2023/8/30,501.5
SC20,2023/10/9,84.0
SC20,2023/8/9,86.0
SC20,2023/11/7,332.0
SC20,2023/9/4,425.0
SC20,2023/11/20,77.0
SC20,2023/10/19,88.0
SC20,2023/8/26,152.0
SC39,2023/8/12,2332.0
SC39,2023/10/25,3293.0
SC39,2023/9/19,2786.0
SC39,2023/9/6,2918.0
SC39,2023/9/29,2710.0
SC39,2023/8/2,2647.0
SC39,2023/9/7,3246.0
SC39,2023/8/20,2330.0
SC39,2023/10/26,3046.0
SC39,2023/10/10,2594.0
SC39,2023/9/24,2675.0
SC39,2023/8/25,2586.0
SC39,2023/8/16,2448.0
SC39,2023/8/27,2487.0
SC39,2023/9/28,2860.0
SC39,2023/10/4,2349.0
SC39,2023/9/2,2766.0
SC39,2023/11/26,2077.0
SC39,2023/11/24,2225.0
SC39,2023/8/13,2217.0
SC39,2023/10/19,2509.0
SC39,2023/8/24,2686.0
SC39,2023/9/26,2917.0
SC39,2023/10/6,2534.0
SC39,2023/11/5,2960.0
SC39,2023/11/8,3259.0
SC39,2023/11/6,3029.0
SC39,2023/11/11,3396.375
SC39,2023/9/12,2691.0
SC39,2023/8/17,2418.0
SC39,2023/8/29,2558.0
SC39,2023/9/13,2792.0
SC39,2023/9/30,2716.0
SC39,2023/9/3,2568.0
SC39,2023/10/15,2158.0
SC39,2023/10/1,2513.0
SC39,2023/8/21,2487.0
SC39,2023/8/5,2370.0
SC39,2023/8/18,2468.0
SC39,2023/11/20,2118.0
SC39,2023/8/15,2475.0
SC39,2023/9/25,2983.0
SC39,2023/11/2,3396.375
SC39,2023/11/25,2040.0
SC39,2023/11/3,3292.0
SC39,2023/11/21,2260.0
SC39,2023/10/9,2626.0
SC39,2023/11/7,3172.0
SC39,2023/10/7,2648.0
SC39,2023/8/3,2473.0
SC39,2023/9/11,2685.0
SC39,2023/10/27,3149.0
SC39,2023/9/23,2612.0
SC39,2023/8/6,2309.0
SC39,2023/8/14,2485.0
SC39,2023/10/24,3396.375
SC39,2023/10/18,2299.0
SC39,2023/8/11,2502.0
SC39,2023/9/20,2796.0
SC39,2023/11/15,2247.0
SC39,2023/10/16,2261.0
SC39,2023/11/18,2067.0
SC39,2023/9/15,2604.0
SC39,2023/10/8,2616.0
SC39,2023/8/31,2365.0
SC39,2023/10/17,2256.0
SC39,2023/10/29,2672.0
SC39,2023/10/12,2402.0
SC39,2023/11/17,1980.0
SC39,2023/10/28,2942.0
SC39,2023/9/21,2704.0
SC39,2023/11/9,2998.0
SC39,2023/11/28,2207.0
SC39,2023/8/22,2279.0
SC39,2023/9/9,2817.0
SC39,2023/8/19,2403.0
SC39,2023/8/28,2586.0
SC39,2023/9/27,2897.0
SC39,2023/11/14,2145.0
SC39,2023/10/20,2698.0
SC39,2023/11/13,2524.0
SC39,2023/11/27,2243.0
SC39,2023/9/10,2327.0
SC39,2023/9/14,2684.0
SC39,2023/10/21,2373.0
SC39,2023/8/7,2410.0
SC39,2023/11/16,2182.0
SC39,2023/8/8,2573.0
SC39,2023/8/4,2421.0
SC39,2023/10/13,2388.0
SC39,2023/11/29,2310.0
SC39,2023/11/10,3396.375
SC39,2023/9/8,2899.0
SC39,2023/8/30,2572.0
SC39,2023/10/5,2561.0
SC39,2023/9/18,2657.0
SC39,2023/9/17,2576.0
SC39,2023/8/1,2574.0
SC39,2023/9/4,2575.0
SC39,2023/11/4,3129.0
SC39,2023/10/2,2469.0
SC39,2023/11/30,2410.0
SC39,2023/10/22,2091.0
SC39,2023/9/16,2557.0
SC39,2023/9/5,2648.0
SC39,2023/10/11,2531.0
SC39,2023/8/10,2507.0
SC39,2023/10/14,2062.0
SC39,2023/10/23,3297.0
SC39,2023/8/9,2611.0
SC39,2023/10/3,2416.0
SC39,2023/11/12,3396.375
SC39,2023/8/23,2554.0
SC39,2023/11/1,3396.375
SC39,2023/10/31,3396.375
SC39,2023/11/22,2183.0
SC39,2023/11/19,1873.0
SC39,2023/9/1,3385.0
SC39,2023/10/30,2704.0
SC39,2023/11/23,2123.0
SC39,2023/9/22,2704.0
SC39,2023/8/26,2533.0
SC47,2023/11/29,43261.0
SC47,2023/9/3,46179.0
SC47,2023/11/5,46762.0
SC47,2023/10/21,41496.0
SC47,2023/11/12,56807.625
SC47,2023/10/17,46505.0
SC47,2023/11/20,42621.0
SC47,2023/9/9,48310.0
SC47,2023/10/7,42643.0
SC47,2023/11/6,44571.0
SC47,2023/10/25,56807.625
SC47,2023/8/20,40744.0
SC47,2023/11/26,41402.0
SC47,2023/8/15,42327.0
SC47,2023/8/13,37994.0
SC47,2023/8/6,38806.0
SC47,2023/11/3,56807.625
SC47,2023/10/13,43764.0
SC47,2023/8/30,45157.0
SC47,2023/9/29,40040.0
SC47,2023/10/9,45531.0
SC47,2023/10/29,39229.0
SC47,2023/8/31,46859.0
SC47,2023/11/28,43870.0
SC47,2023/11/21,44626.0
SC47,2023/8/3,41947.0
SC47,2023/10/27,47508.0
SC47,2023/10/23,40509.0
SC47,2023/10/10,45191.0
SC47,2023/9/8,48569.0
SC47,2023/11/19,42888.0
SC47,2023/8/21,42029.0
SC47,2023/9/17,45847.0
SC47,2023/10/4,32670.625
SC47,2023/9/4,43383.0
SC47,2023/10/15,41439.0
SC47,2023/8/9,42408.0
SC47,2023/8/8,39556.0
SC47,2023/8/25,44683.0
SC47,2023/10/24,56807.625
SC47,2023/8/24,43959.0
SC47,2023/11/15,49580.0
SC47,2023/8/1,43261.0
SC47,2023/8/11,40776.0
SC47,2023/11/14,52677.0
SC47,2023/8/10,40837.0
SC47,2023/10/22,38527.0
SC47,2023/11/27,39923.0
SC47,2023/9/20,50640.0
SC47,2023/10/11,45030.0
SC47,2023/9/10,46026.0
SC47,2023/11/11,56807.625
SC47,2023/10/3,32670.625
SC47,2023/9/6,49331.0
SC47,2023/10/2,32670.625
SC47,2023/11/1,56807.625
SC47,2023/8/7,38749.0
SC47,2023/9/14,46619.0
SC47,2023/10/12,43817.0
SC47,2023/8/14,38384.0
SC47,2023/9/12,45268.0
SC47,2023/8/18,42131.0
SC47,2023/10/5,33758.0
SC47,2023/11/16,47220.0
SC47,2023/11/17,47832.0
SC47,2023/10/31,41005.0
SC47,2023/11/24,42666.0
SC47,2023/10/8,45334.0
SC47,2023/11/23,44199.0
SC47,2023/8/17,42133.0
SC47,2023/9/21,49759.0
SC47,2023/8/29,44473.0
SC47,2023/10/18,45670.0
SC47,2023/11/8,48014.0
SC47,2023/8/2,42697.0
SC47,2023/9/18,44547.0
SC47,2023/9/5,47529.0
SC47,2023/11/30,44147.0
SC47,2023/10/30,38768.0
SC47,2023/9/15,46948.0
SC47,2023/11/7,45755.0
SC47,2023/9/11,42700.0
SC47,2023/9/13,46179.0
SC47,2023/9/23,51910.0
SC47,2023/8/28,40977.0
SC47,2023/10/6,38858.0
SC47,2023/9/2,50911.0
SC47,2023/10/26,53056.0
SC47,2023/11/13,56807.625
SC47,2023/11/2,56807.625
SC47,2023/9/1,48032.0
SC47,2023/11/25,42755.0
SC47,2023/9/22,50723.0
SC47,2023/10/16,41221.0
SC47,2023/8/16,43679.0
SC47,2023/11/18,43486.0
SC47,2023/9/24,50963.0
SC47,2023/9/28,45742.0
SC47,2023/9/26,53110.0
SC47,2023/10/19,42283.0
SC47,2023/8/27,41647.0
SC47,2023/9/27,53461.0
SC47,2023/9/30,34333.0
SC47,2023/10/20,44650.0
SC47,2023/11/4,49737.0
SC47,2023/9/7,52790.0
SC47,2023/10/14,44223.0
SC47,2023/8/5,40548.0
SC47,2023/8/22,44845.0
SC47,2023/11/10,48322.0
SC47,2023/11/22,44118.0
SC47,2023/8/4,40968.0
SC47,2023/8/26,44185.0
SC47,2023/9/19,48895.0
SC47,2023/11/9,46419.0
SC47,2023/10/1,32670.625
SC47,2023/8/19,43450.0
SC47,2023/10/28,43579.0
SC47,2023/8/12,41237.0
SC47,2023/8/23,43998.0
SC47,2023/9/25,50878.0
SC47,2023/9/16,48699.0
SC8,2023/11/26,35500.0
SC8,2023/11/13,51529.75
SC8,2023/9/15,38936.0
SC8,2023/10/6,32742.0
SC8,2023/9/30,28148.0
SC8,2023/8/13,31452.0
SC8,2023/10/10,39283.0
SC8,2023/11/22,39160.0
SC8,2023/10/9,40003.0
SC8,2023/8/21,35774.0
SC8,2023/11/16,43219.0
SC8,2023/10/20,40996.0
SC8,2023/9/1,41064.0
SC8,2023/8/23,36804.0
SC8,2023/8/8,34315.0
SC8,2023/11/10,50514.0
SC8,2023/9/7,45573.0
SC8,2023/11/19,36674.0
SC8,2023/10/28,46289.0
SC8,2023/10/17,41628.0
SC8,2023/8/4,36149.0
SC8,2023/11/30,38769.0
SC8,2023/10/12,37973.0
SC8,2023/11/23,37469.0
SC8,2023/10/29,41422.0
SC8,2023/8/31,39356.0
SC8,2023/8/24,37737.0
SC8,2023/8/26,38881.0
SC8,2023/8/16,37239.0
SC8,2023/9/22,41020.0
SC8,2023/9/12,40295.0
SC8,2023/10/16,38746.0
SC8,2023/11/4,51529.75
SC8,2023/11/5,51078.0
SC8,2023/11/1,51529.75
SC8,2023/11/29,38972.0
SC8,2023/9/18,38882.0
SC8,2023/9/10,37715.0
SC8,2023/8/30,39018.0
SC8,2023/9/17,38794.0
SC8,2023/8/17,38442.0
SC8,2023/9/6,40843.0
SC8,2023/9/13,39794.0
SC8,2023/10/25,51529.75
SC8,2023/10/23,37649.0
SC8,2023/10/1,27775.75
SC8,2023/8/20,33934.0
SC8,2023/10/7,34547.0
SC8,2023/11/7,47844.0
SC8,2023/11/14,47671.0
SC8,2023/10/24,51529.75
SC8,2023/9/27,45342.0
SC8,2023/11/24,39089.0
SC8,2023/10/11,37716.0
SC8,2023/11/3,51529.75
SC8,2023/8/1,35424.0
SC8,2023/11/17,43531.0
SC8,2023/9/23,47104.0
SC8,2023/11/8,50339.0
SC8,2023/8/22,39607.0
SC8,2023/8/28,35202.0
SC8,2023/9/14,40130.0
SC8,2023/11/15,45233.0
SC8,2023/10/31,44403.0
SC8,2023/9/26,46361.0
SC8,2023/8/7,33355.0
SC8,2023/8/9,37743.0
