date,SC_id,hour,year,month,day,weekday,predicted_volume
2023/11/02,44,12,2023,11,2,3,783.0749416636144
2023/11/02,46,12,2023,11,2,3,736.6246694088918
2023/11/02,47,12,2023,11,2,3,2747.424561260952
2023/11/02,48,12,2023,11,2,3,105.81123805519294
2023/11/02,49,12,2023,11,2,3,264.59077152384134
2023/11/02,51,12,2023,11,2,3,427.205739778627
2023/11/02,52,12,2023,11,2,3,396.3393237352648
2023/11/02,53,12,2023,11,2,3,180.40554959694705
2023/11/02,54,12,2023,11,2,3,945.1206120186722
2023/11/02,55,12,2023,11,2,3,420.627937385468
2023/11/02,56,12,2023,11,2,3,269.6053053992257
2023/11/02,57,12,2023,11,2,3,549.9517992005372
2023/11/02,58,12,2023,11,2,3,79.86972536432027
2023/11/02,60,12,2023,11,2,3,2623.771147685295
2023/11/02,61,12,2023,11,2,3,84.40020272958886
2023/11/02,63,12,2023,11,2,3,263.4354405802582
2023/11/02,66,12,2023,11,2,3,42.25757359115706
2023/11/02,68,12,2023,11,2,3,119.36383819414893
2023/11/02,1,13,2023,11,2,3,3189.56603496892
2023/11/02,2,13,2023,11,2,3,647.9073752672798
2023/11/02,3,13,2023,11,2,3,490.57958360992683
2023/11/02,4,13,2023,11,2,3,1128.6638476317366
2023/11/02,5,13,2023,11,2,3,1477.0088348345162
2023/11/02,6,13,2023,11,2,3,1555.965735905062
2023/11/02,7,13,2023,11,2,3,2524.9195220731244
2023/11/02,8,13,2023,11,2,3,2601.0241280436544
2023/11/02,9,13,2023,11,2,3,1638.2914763306069
2023/11/02,10,13,2023,11,2,3,1651.9141784745846
2023/11/02,12,13,2023,11,2,3,771.8424253949038
2023/11/02,14,13,2023,11,2,3,115.38398710553258
2023/11/02,15,13,2023,11,2,3,348.2222645114668
2023/11/02,16,13,2023,11,2,3,290.70545685370763
2023/11/02,17,13,2023,11,2,3,657.0945379805976
2023/11/02,18,13,2023,11,2,3,449.3541352486876
2023/11/02,19,13,2023,11,2,3,464.489251603048
2023/11/02,20,13,2023,11,2,3,133.9465027415539
2023/11/02,21,13,2023,11,2,3,227.8524625333249
2023/11/02,22,13,2023,11,2,3,488.7484118470801
2023/11/02,23,13,2023,11,2,3,264.54513299542884
2023/11/02,24,13,2023,11,2,3,547.163351659896
2023/11/02,25,13,2023,11,2,3,1877.784481571286
2023/11/02,26,13,2023,11,2,3,463.3704076249111
2023/11/02,27,13,2023,11,2,3,424.73643037678943
2023/11/02,28,13,2023,11,2,3,140.80168750389274
2023/11/02,29,13,2023,11,2,3,673.232619644425
2023/11/02,30,13,2023,11,2,3,567.2475552740434
2023/11/02,31,13,2023,11,2,3,660.9212009311657
2023/11/02,32,13,2023,11,2,3,275.6511678726061
2023/11/02,34,13,2023,11,2,3,937.7900143053901
2023/11/02,35,13,2023,11,2,3,964.3986942456016
2023/11/02,36,13,2023,11,2,3,90.8232021819734
2023/11/02,37,13,2023,11,2,3,71.15512651993517
2023/11/02,38,13,2023,11,2,3,264.0797615078526
2023/11/02,39,13,2023,11,2,3,198.54387707877595
2023/11/02,40,13,2023,11,2,3,213.57425392536763
2023/11/02,41,13,2023,11,2,3,196.66442336205705
2023/11/02,43,13,2023,11,2,3,704.8571526828742
2023/11/02,44,13,2023,11,2,3,1017.5432988189933
2023/11/02,46,13,2023,11,2,3,437.15190829515126
2023/11/02,47,13,2023,11,2,3,2749.2051128857734
2023/11/02,48,13,2023,11,2,3,152.97343608288585
2023/11/02,49,13,2023,11,2,3,384.8035866771371
2023/11/02,51,13,2023,11,2,3,646.5206696762634
2023/11/02,52,13,2023,11,2,3,492.4800562756337
2023/11/02,53,13,2023,11,2,3,1085.6315211683293
2023/11/02,54,13,2023,11,2,3,1157.3747649663926
2023/11/02,55,13,2023,11,2,3,410.4589494843398
2023/11/02,56,13,2023,11,2,3,286.76739136040175
2023/11/02,57,13,2023,11,2,3,512.1507389264485
2023/11/02,58,13,2023,11,2,3,102.34151158078049
2023/11/02,60,13,2023,11,2,3,2414.7368053515834
2023/11/02,61,13,2023,11,2,3,125.82284966768275
2023/11/02,63,13,2023,11,2,3,281.7036544107645
2023/11/02,66,13,2023,11,2,3,73.44231446739174
2023/11/02,68,13,2023,11,2,3,162.9045589928641
2023/11/02,1,14,2023,11,2,3,2420.493693610685
2023/11/02,2,14,2023,11,2,3,824.0277091062179
2023/11/02,3,14,2023,11,2,3,499.0654194988087
2023/11/02,4,14,2023,11,2,3,869.1004631565634
2023/11/02,5,14,2023,11,2,3,1198.8740608411238
2023/11/02,6,14,2023,11,2,3,1484.2222714880577
2023/11/02,7,14,2023,11,2,3,2472.954380552395
2023/11/02,8,14,2023,11,2,3,2550.6304942050588
2023/11/02,9,14,2023,11,2,3,1592.747777181153
2023/11/02,10,14,2023,11,2,3,1603.862794139945
2023/11/02,12,14,2023,11,2,3,770.9497959609754
2023/11/02,14,14,2023,11,2,3,128.37848415683408
2023/11/02,15,14,2023,11,2,3,304.1547319930851
2023/11/02,16,14,2023,11,2,3,286.67176907229583
2023/11/02,17,14,2023,11,2,3,836.7259556411839
2023/11/02,18,14,2023,11,2,3,629.6464670833986
2023/11/02,19,14,2023,11,2,3,671.6046221343909
2023/11/02,20,14,2023,11,2,3,138.82460422133002
2023/11/02,21,14,2023,11,2,3,233.92399899593437
2023/11/02,22,14,2023,11,2,3,572.7976767554894
2023/11/02,23,14,2023,11,2,3,306.0491332256079
2023/11/02,24,14,2023,11,2,3,548.9975850674078
2023/11/02,25,14,2023,11,2,3,1891.1015243899667
2023/11/02,26,14,2023,11,2,3,455.2316466849991
2023/11/02,27,14,2023,11,2,3,414.8722774365425
2023/11/02,28,14,2023,11,2,3,130.88272413871107
2023/11/02,29,14,2023,11,2,3,664.9652146876474
2023/11/02,30,14,2023,11,2,3,556.8215553646062
2023/11/02,31,14,2023,11,2,3,552.8565798755368
2023/11/02,32,14,2023,11,2,3,285.0725938623413
2023/11/02,34,14,2023,11,2,3,933.371433580859
2023/11/02,35,14,2023,11,2,3,955.0464032036103
2023/11/02,36,14,2023,11,2,3,89.79566402149229
2023/11/02,37,14,2023,11,2,3,66.78294704416231
2023/11/02,38,14,2023,11,2,3,310.0560611356564
2023/11/02,39,14,2023,11,2,3,263.31109824263166
2023/11/02,40,14,2023,11,2,3,290.2955894374896
2023/11/02,41,14,2023,11,2,3,221.61621701513278
2023/11/02,43,14,2023,11,2,3,695.1419337048986
2023/11/02,44,14,2023,11,2,3,1019.3668806593778
2023/11/02,46,14,2023,11,2,3,427.10845968754603
2023/11/02,47,14,2023,11,2,3,2766.809301478407
2023/11/02,48,14,2023,11,2,3,135.34183401490515
2023/11/02,49,14,2023,11,2,3,323.87505654544674
2023/11/02,51,14,2023,11,2,3,639.4862946874354
2023/11/02,52,14,2023,11,2,3,552.9505175593979
2023/11/02,53,14,2023,11,2,3,1363.6574150135286
2023/11/02,54,14,2023,11,2,3,1190.741835006061
2023/11/02,55,14,2023,11,2,3,401.8854614021792
2023/11/02,56,14,2023,11,2,3,288.53692888799014
2023/11/02,57,14,2023,11,2,3,480.3885288526443
2023/11/02,58,14,2023,11,2,3,103.70696034989284
2023/11/02,60,14,2023,11,2,3,2643.334454837238
2023/11/02,61,14,2023,11,2,3,128.38797445785693
2023/11/02,63,14,2023,11,2,3,328.82841808935143
2023/11/02,66,14,2023,11,2,3,68.34268825307899
2023/11/02,68,14,2023,11,2,3,162.8561257619373
2023/11/02,1,15,2023,11,2,3,2575.941639567424
2023/11/02,2,15,2023,11,2,3,916.8514245942615
2023/11/02,3,15,2023,11,2,3,473.2778556029619
2023/11/02,4,15,2023,11,2,3,812.2697498100017
2023/11/02,5,15,2023,11,2,3,1079.4745631561264
2023/11/02,6,15,2023,11,2,3,1510.5265116067562
2023/11/02,7,15,2023,11,2,3,2482.7010813981465
2023/11/02,8,15,2023,11,2,3,2523.4406686227103
2023/11/02,9,15,2023,11,2,3,1538.7900539756972
2023/11/02,10,15,2023,11,2,3,1546.9428307742598
2023/11/02,12,15,2023,11,2,3,766.0047990403655
2023/11/02,14,15,2023,11,2,3,127.67125585515086
2023/11/02,15,15,2023,11,2,3,308.74272802135056
2023/11/02,16,15,2023,11,2,3,290.8575504018958
2023/11/02,17,15,2023,11,2,3,989.7659465634374
2023/11/02,18,15,2023,11,2,3,781.1831103151384
2023/11/02,19,15,2023,11,2,3,809.9474224198677
2023/11/02,20,15,2023,11,2,3,145.06304195274444
2023/11/02,21,15,2023,11,2,3,237.38442336322828
2023/11/02,22,15,2023,11,2,3,570.9775545880769
2023/11/02,23,15,2023,11,2,3,309.1070447695322
2023/11/02,24,15,2023,11,2,3,534.2192946344701
2023/11/02,25,15,2023,11,2,3,1951.1679690341105
2023/11/02,26,15,2023,11,2,3,418.4212976100457
2023/11/02,27,15,2023,11,2,3,394.328736369858
2023/11/02,28,15,2023,11,2,3,124.45952098560956
2023/11/02,29,15,2023,11,2,3,643.7360027349109
2023/11/02,30,15,2023,11,2,3,527.6951782381395
2023/11/02,31,15,2023,11,2,3,494.9093273344163
2023/11/02,32,15,2023,11,2,3,275.93225553166377
2023/11/02,34,15,2023,11,2,3,933.371433580859
2023/11/02,35,15,2023,11,2,3,955.0464032036103
2023/11/02,36,15,2023,11,2,3,89.00859472240053
2023/11/02,37,15,2023,11,2,3,64.28261160604039
2023/11/02,38,15,2023,11,2,3,310.22622738744525
2023/11/02,39,15,2023,11,2,3,263.3657894596272
2023/11/02,40,15,2023,11,2,3,290.73518684008695
2023/11/02,41,15,2023,11,2,3,219.23629186688254
2023/11/02,43,15,2023,11,2,3,687.3507445903494
2023/11/02,44,15,2023,11,2,3,1015.5620560720203
2023/11/02,46,15,2023,11,2,3,619.5484745634964
2023/11/02,47,15,2023,11,2,3,2179.5977598147806
2023/11/02,48,15,2023,11,2,3,106.82955060760041
2023/11/02,49,15,2023,11,2,3,159.52053239614656
2023/11/02,51,15,2023,11,2,3,449.79269136677107
2023/11/02,52,15,2023,11,2,3,531.2105658180562
2023/11/02,53,15,2023,11,2,3,1344.8861519758618
2023/11/02,54,15,2023,11,2,3,1190.1112849950816
2023/11/02,55,15,2023,11,2,3,397.04656452442833
2023/11/02,56,15,2023,11,2,3,294.81303024023435
2023/11/02,57,15,2023,11,2,3,436.2301518075206
2023/11/02,58,15,2023,11,2,3,106.5226380447538
2023/11/02,60,15,2023,11,2,3,2943.583557100651
2023/11/02,61,15,2023,11,2,3,127.27918623488648
2023/11/02,63,15,2023,11,2,3,301.0552495196733
2023/11/02,66,15,2023,11,2,3,55.61847705309807
2023/11/02,68,15,2023,11,2,3,140.4842540935537
2023/11/02,1,16,2023,11,2,3,2613.8194937838116
2023/11/02,2,16,2023,11,2,3,927.1474017464034
2023/11/02,3,16,2023,11,2,3,479.2022500474063
2023/11/02,4,16,2023,11,2,3,824.5108963340659
2023/11/02,5,16,2023,11,2,3,1144.2699305499657
2023/11/02,6,16,2023,11,2,3,1556.400966060657
2023/11/02,7,16,2023,11,2,3,2169.211605896347
2023/11/02,8,16,2023,11,2,3,2171.665537909962
2023/11/02,9,16,2023,11,2,3,1535.4427700861177
2023/11/02,10,16,2023,11,2,3,1541.0162472815057
2023/11/02,12,16,2023,11,2,3,761.0909801006203
2023/11/02,14,16,2023,11,2,3,122.13593255495037
2023/11/02,15,16,2023,11,2,3,332.9259953809525
2023/11/02,16,16,2023,11,2,3,293.4328362580644
2023/11/02,17,16,2023,11,2,3,1030.0963703022792
2023/11/02,18,16,2023,11,2,3,827.4552768572297
2023/11/02,19,16,2023,11,2,3,827.7526985346049
2023/11/02,20,16,2023,11,2,3,139.34929656187813
2023/11/02,21,16,2023,11,2,3,234.01314007759066
2023/11/02,22,16,2023,11,2,3,556.3285377798231
2023/11/02,23,16,2023,11,2,3,270.4905049894517
2023/11/02,24,16,2023,11,2,3,529.4377337031175
2023/11/02,25,16,2023,11,2,3,1953.3279251503238
2023/11/02,26,16,2023,11,2,3,403.85359682395267
2023/11/02,27,16,2023,11,2,3,377.9346046779242
2023/11/02,28,16,2023,11,2,3,115.89620285863707
2023/11/02,29,16,2023,11,2,3,542.6345070232087
2023/11/02,30,16,2023,11,2,3,417.7667671827443
2023/11/02,31,16,2023,11,2,3,373.514635174173
2023/11/02,32,16,2023,11,2,3,251.62915233228466
2023/11/02,34,16,2023,11,2,3,923.703460957824
2023/11/02,35,16,2023,11,2,3,954.6599217221288
2023/11/02,36,16,2023,11,2,3,87.96040110093338
2023/11/02,37,16,2023,11,2,3,62.871279177601345
2023/11/02,38,16,2023,11,2,3,304.74179742131855
2023/11/02,39,16,2023,11,2,3,255.7842179468668
2023/11/02,40,16,2023,11,2,3,282.3542384571918
2023/11/02,41,16,2023,11,2,3,214.8965157171064
2023/11/02,43,16,2023,11,2,3,682.1810428954108
2023/11/02,44,16,2023,11,2,3,1015.9593523683164
2023/11/02,46,16,2023,11,2,3,619.5484745634964
2023/11/02,47,16,2023,11,2,3,2184.380854497875
2023/11/02,48,16,2023,11,2,3,106.86019044248172
2023/11/02,49,16,2023,11,2,3,159.52053239614656
2023/11/02,51,16,2023,11,2,3,435.73509659825896
2023/11/02,52,16,2023,11,2,3,519.9142724958705
2023/11/02,53,16,2023,11,2,3,1325.9204858387043
2023/11/02,54,16,2023,11,2,3,1179.8419045466608
2023/11/02,55,16,2023,11,2,3,393.16533109683047
2023/11/02,56,16,2023,11,2,3,294.2848818816485
2023/11/02,57,16,2023,11,2,3,435.73390404139786
2023/11/02,58,16,2023,11,2,3,106.87777735135363
2023/11/02,60,16,2023,11,2,3,2953.9761592654972
2023/11/02,61,16,2023,11,2,3,125.70599803532784
2023/11/02,63,16,2023,11,2,3,270.25778759598387
2023/11/02,66,16,2023,11,2,3,54.73510314611408
2023/11/02,68,16,2023,11,2,3,140.95197776491096
2023/11/02,1,17,2023,11,2,3,2622.6610093913923
2023/11/02,2,17,2023,11,2,3,928.9820396140185
2023/11/02,3,17,2023,11,2,3,478.4617526998465
2023/11/02,4,17,2023,11,2,3,822.3574623513821
2023/11/02,5,17,2023,11,2,3,1179.7898891136608
2023/11/02,6,17,2023,11,2,3,1803.989652424431
2023/11/02,7,17,2023,11,2,3,2411.676138371027
2023/11/02,8,17,2023,11,2,3,2391.384438282652
2023/11/02,9,17,2023,11,2,3,1870.5601047094178
2023/11/02,10,17,2023,11,2,3,1919.0593750110347
2023/11/02,12,17,2023,11,2,3,760.0785726932129
2023/11/02,14,17,2023,11,2,3,114.43181036213214
2023/11/02,15,17,2023,11,2,3,340.11847046253314
2023/11/02,16,17,2023,11,2,3,293.41774853876615
2023/11/02,17,17,2023,11,2,3,1015.0015831763674
2023/11/02,18,17,2023,11,2,3,801.9060247767817
2023/11/02,19,17,2023,11,2,3,793.68913865403
2023/11/02,20,17,2023,11,2,3,139.71380384772095
2023/11/02,21,17,2023,11,2,3,233.6266593083599
2023/11/02,22,17,2023,11,2,3,556.3285377798231
2023/11/02,23,17,2023,11,2,3,269.94910713998934
2023/11/02,24,17,2023,11,2,3,529.6219003697842
2023/11/02,25,17,2023,11,2,3,2032.2383048412794
2023/11/02,26,17,2023,11,2,3,398.147460598249
2023/11/02,27,17,2023,11,2,3,351.9877867035365
2023/11/02,28,17,2023,11,2,3,115.71597799091222
2023/11/02,29,17,2023,11,2,3,533.860122634875
2023/11/02,30,17,2023,11,2,3,416.187256933462
2023/11/02,31,17,2023,11,2,3,376.344715619032
2023/11/02,32,17,2023,11,2,3,241.07870581719652
2023/11/02,34,17,2023,11,2,3,918.407645877574
2023/11/02,35,17,2023,11,2,3,954.6599217221288
2023/11/02,36,17,2023,11,2,3,82.11695126081723
2023/11/02,37,17,2023,11,2,3,61.55907101030561
2023/11/02,38,17,2023,11,2,3,275.3988421240804
2023/11/02,39,17,2023,11,2,3,199.55220231340627
2023/11/02,40,17,2023,11,2,3,203.37185063260281
2023/11/02,41,17,2023,11,2,3,183.14304796310253
2023/11/02,43,17,2023,11,2,3,655.6795492854596
2023/11/02,44,17,2023,11,2,3,765.5163446413635
2023/11/02,46,17,2023,11,2,3,521.8605843386529
2023/11/02,47,17,2023,11,2,3,2195.9298219514576
2023/11/02,48,17,2023,11,2,3,108.38177670016603
2023/11/02,49,17,2023,11,2,3,162.33738583361978
2023/11/02,51,17,2023,11,2,3,436.61875074119956
2023/11/02,52,17,2023,11,2,3,505.75832139746393
2023/11/02,53,17,2023,11,2,3,1318.5866693547632
2023/11/02,54,17,2023,11,2,3,1147.2378960869341
2023/11/02,55,17,2023,11,2,3,394.6576307293377
2023/11/02,56,17,2023,11,2,3,287.7597660394858
2023/11/02,57,17,2023,11,2,3,435.73390404139786
2023/11/02,58,17,2023,11,2,3,133.40996559637404
2023/11/02,60,17,2023,11,2,3,3133.298095519693
2023/11/02,61,17,2023,11,2,3,67.26387766329714
2023/11/02,63,17,2023,11,2,3,291.8141641033331
2023/11/02,66,17,2023,11,2,3,60.28389199840686
2023/11/02,68,17,2023,11,2,3,143.4647976026622
2023/11/02,1,18,2023,11,2,3,2645.8581780562467
2023/11/02,2,18,2023,11,2,3,922.5751660561301
2023/11/02,3,18,2023,11,2,3,562.6541654455324
2023/11/02,4,18,2023,11,2,3,964.7751449027957
2023/11/02,5,18,2023,11,2,3,1345.3876845191187
2023/11/02,6,18,2023,11,2,3,2302.7386929835457
2023/11/02,7,18,2023,11,2,3,2504.238771390825
2023/11/02,8,18,2023,11,2,3,2482.9501567429957
2023/11/02,9,18,2023,11,2,3,2124.88403127333
2023/11/02,10,18,2023,11,2,3,2216.2596247299543
2023/11/02,12,18,2023,11,2,3,646.3772857639425
2023/11/02,14,18,2023,11,2,3,97.60703109628152
2023/11/02,15,18,2023,11,2,3,296.7699608969958
2023/11/02,16,18,2023,11,2,3,265.7166727527902
2023/11/02,17,18,2023,11,2,3,954.7398575820484
2023/11/02,18,18,2023,11,2,3,739.0938371472902
2023/11/02,19,18,2023,11,2,3,806.9254850508837
2023/11/02,20,18,2023,11,2,3,113.99938230027726
2023/11/02,21,18,2023,11,2,3,175.53197720358767
2023/11/02,22,18,2023,11,2,3,632.1338292138576
2023/11/02,23,18,2023,11,2,3,325.4395890870426
2023/11/02,24,18,2023,11,2,3,520.0133834949022
2023/11/02,25,18,2023,11,2,3,2424.919046355033
2023/11/02,26,18,2023,11,2,3,391.4225551298241
2023/11/02,27,18,2023,11,2,3,387.1829808844489
2023/11/02,28,18,2023,11,2,3,85.01946616229391
2023/11/02,29,18,2023,11,2,3,618.4436979558301
2023/11/02,30,18,2023,11,2,3,488.9130100474995
2023/11/02,31,18,2023,11,2,3,503.73750539662393
2023/11/02,32,18,2023,11,2,3,319.7719223726333
2023/11/02,34,18,2023,11,2,3,1112.4765255706536
2023/11/02,35,18,2023,11,2,3,1849.8748815540496
2023/11/02,36,18,2023,11,2,3,72.19793647457487
2023/11/02,37,18,2023,11,2,3,68.53879199248033
2023/11/02,38,18,2023,11,2,3,281.5186215661572
2023/11/02,39,18,2023,11,2,3,235.44935068785645
2023/11/02,40,18,2023,11,2,3,235.76558776980315
2023/11/02,41,18,2023,11,2,3,171.5607921307206
2023/11/02,43,18,2023,11,2,3,630.9282281903371
2023/11/02,44,18,2023,11,2,3,1241.5616364766342
2023/11/02,46,18,2023,11,2,3,503.61779712199177
2023/11/02,47,18,2023,11,2,3,2243.896825637098
2023/11/02,48,18,2023,11,2,3,134.13291802150385
2023/11/02,49,18,2023,11,2,3,193.50552149397134
2023/11/02,51,18,2023,11,2,3,563.1322218145315
2023/11/02,52,18,2023,11,2,3,571.7583229064005
2023/11/02,53,18,2023,11,2,3,1566.2001898626304
2023/11/02,54,18,2023,11,2,3,1156.3738460007116
2023/11/02,55,18,2023,11,2,3,382.4368776309266
2023/11/02,56,18,2023,11,2,3,283.4628301467751
2023/11/02,57,18,2023,11,2,3,515.7865673051984
2023/11/02,58,18,2023,11,2,3,127.60883034583523
2023/11/02,60,18,2023,11,2,3,3546.0979787672395
2023/11/02,61,18,2023,11,2,3,120.45726402038197
2023/11/02,63,18,2023,11,2,3,266.3375710239718
2023/11/02,66,18,2023,11,2,3,56.474701490637116
2023/11/02,68,18,2023,11,2,3,126.5569945460618
2023/11/02,1,19,2023,11,2,3,3093.1354233909337
2023/11/02,2,19,2023,11,2,3,510.63096329391885
2023/11/02,3,19,2023,11,2,3,618.9126251716974
2023/11/02,4,19,2023,11,2,3,1779.2762585470766
2023/11/02,5,19,2023,11,2,3,1659.3667850942982
2023/11/02,6,19,2023,11,2,3,2892.4451958782906
2023/11/02,7,19,2023,11,2,3,2655.330687615263
2023/11/02,8,19,2023,11,2,3,2670.5135756913096
2023/11/02,9,19,2023,11,2,3,2138.0572524815843
2023/11/02,10,19,2023,11,2,3,2900.005797404875
2023/11/02,12,19,2023,11,2,3,440.0337020985009
2023/11/02,14,19,2023,11,2,3,133.13465164975264
2023/11/02,15,19,2023,11,2,3,223.05209122773974
2023/11/02,16,19,2023,11,2,3,245.03113807621315
2023/11/02,17,19,2023,11,2,3,1368.441525376025
2023/11/02,18,19,2023,11,2,3,833.5631033162377
2023/11/02,19,19,2023,11,2,3,923.7579256194448
2023/11/02,20,19,2023,11,2,3,121.61838098300146
2023/11/02,21,19,2023,11,2,3,280.2202709882221
2023/11/02,22,19,2023,11,2,3,662.8151104593766
2023/11/02,23,19,2023,11,2,3,321.6340215371154
2023/11/02,24,19,2023,11,2,3,283.86630493142553
2023/11/02,25,19,2023,11,2,3,3455.1287866818243
2023/11/02,26,19,2023,11,2,3,236.94596193902345
2023/11/02,27,19,2023,11,2,3,524.6322214664109
2023/11/02,28,19,2023,11,2,3,130.99281715093747
2023/11/02,29,19,2023,11,2,3,716.3911029847844
2023/11/02,30,19,2023,11,2,3,497.34004772773005
2023/11/02,31,19,2023,11,2,3,865.1888178466629
2023/11/02,32,19,2023,11,2,3,445.8115625930295
2023/11/02,34,19,2023,11,2,3,1025.143085546736
2023/11/02,35,19,2023,11,2,3,2491.262663636149
2023/11/02,36,19,2023,11,2,3,77.07872156169788
2023/11/02,37,19,2023,11,2,3,67.24516826209107
2023/11/02,38,19,2023,11,2,3,336.7241156138422
2023/11/02,39,19,2023,11,2,3,326.25649871059153
2023/11/02,40,19,2023,11,2,3,332.1442617274315
2023/11/02,41,19,2023,11,2,3,182.24422854308486
2023/11/02,43,19,2023,11,2,3,540.5025862567463
2023/11/02,44,19,2023,11,2,3,1807.2179573976587
2023/11/02,46,19,2023,11,2,3,358.65314472187487
2023/11/02,47,19,2023,11,2,3,2261.25681778869
2023/11/02,48,19,2023,11,2,3,99.30109935744203
2023/11/02,49,19,2023,11,2,3,261.0717265326791
2023/11/02,51,19,2023,11,2,3,632.2780864408077
2023/11/02,52,19,2023,11,2,3,548.1318590914652
2023/11/02,53,19,2023,11,2,3,2657.331472418278
2023/11/02,54,19,2023,11,2,3,1122.4635535314515
2023/11/02,55,19,2023,11,2,3,152.19649802907875
2023/11/02,56,19,2023,11,2,3,240.00973635909153
2023/11/02,57,19,2023,11,2,3,656.6738980001783
2023/11/02,58,19,2023,11,2,3,224.371832799782
2023/11/02,60,19,2023,11,2,3,4599.109267375822
2023/11/02,61,19,2023,11,2,3,142.95641886334857
2023/11/02,63,19,2023,11,2,3,225.66335709872504
2023/11/02,66,19,2023,11,2,3,40.80444293211721
2023/11/02,68,19,2023,11,2,3,163.90935261484708
2023/11/02,1,20,2023,11,2,3,4387.104499222991
2023/11/02,2,20,2023,11,2,3,1213.1200673378044
2023/11/02,3,20,2023,11,2,3,1206.786150405877
2023/11/02,4,20,2023,11,2,3,2295.8495739660607
2023/11/02,5,20,2023,11,2,3,2299.974828290588
2023/11/02,6,20,2023,11,2,3,3635.6655185912286
2023/11/02,7,20,2023,11,2,3,3575.091489490224
2023/11/02,8,20,2023,11,2,3,3937.9159755872097
2023/11/02,9,20,2023,11,2,3,1804.7502150466828
2023/11/02,10,20,2023,11,2,3,4304.898437249553
2023/11/02,12,20,2023,11,2,3,422.12879737348436
2023/11/02,14,20,2023,11,2,3,102.43648578807465
2023/11/02,15,20,2023,11,2,3,126.2987432990773
2023/11/02,16,20,2023,11,2,3,185.45787699887396
2023/11/02,17,20,2023,11,2,3,2424.165292592395
2023/11/02,18,20,2023,11,2,3,728.0600325337409
2023/11/02,19,20,2023,11,2,3,728.530303813352
2023/11/02,20,20,2023,11,2,3,24.041735883099108
2023/11/02,21,20,2023,11,2,3,251.45684070891505
2023/11/02,22,20,2023,11,2,3,736.6643247899128
2023/11/02,23,20,2023,11,2,3,274.2888057090878
2023/11/02,24,20,2023,11,2,3,86.03853807703264
2023/11/02,25,20,2023,11,2,3,4942.192842916022
2023/11/02,26,20,2023,11,2,3,90.67698280656595
2023/11/02,27,20,2023,11,2,3,580.0292366880113
2023/11/02,28,20,2023,11,2,3,95.54236844800255
2023/11/02,29,20,2023,11,2,3,720.5629607027781
2023/11/02,30,20,2023,11,2,3,309.76542867815306
2023/11/02,31,20,2023,11,2,3,681.8425961693875
2023/11/02,32,20,2023,11,2,3,364.0604246598567
2023/11/02,34,20,2023,11,2,3,883.8920029523631
2023/11/02,35,20,2023,11,2,3,2994.0425238777707
2023/11/02,36,20,2023,11,2,3,32.793307358558565
2023/11/02,37,20,2023,11,2,3,28.387725639608014
2023/11/02,38,20,2023,11,2,3,365.4099529888743
2023/11/02,39,20,2023,11,2,3,319.77784191918823
2023/11/02,40,20,2023,11,2,3,326.5612610477591
2023/11/02,41,20,2023,11,2,3,180.44560483565598
2023/11/02,43,20,2023,11,2,3,121.81166942211708
2023/11/02,44,20,2023,11,2,3,2535.2946788140116
2023/11/02,46,20,2023,11,2,3,1296.7771575632025
2023/11/02,47,20,2023,11,2,3,3124.3697246625966
2023/11/02,48,20,2023,11,2,3,10.780669594941278
2023/11/02,49,20,2023,11,2,3,684.8983458968991
2023/11/02,51,20,2023,11,2,3,846.4728009713326
2023/11/02,52,20,2023,11,2,3,422.03106183529303
2023/11/02,53,20,2023,11,2,3,4060.897428773457
2023/11/02,54,20,2023,11,2,3,1151.070599067095
2023/11/02,55,20,2023,11,2,3,43.336512584780365
2023/11/02,56,20,2023,11,2,3,213.5681432351098
2023/11/02,57,20,2023,11,2,3,849.656976014814
2023/11/02,58,20,2023,11,2,3,72.42540352631583
2023/11/02,60,20,2023,11,2,3,5275.419548044872
2023/11/02,61,20,2023,11,2,3,114.2096218944936
2023/11/02,63,20,2023,11,2,3,91.21648173165904
2023/11/02,66,20,2023,11,2,3,56.25698035765968
2023/11/02,68,20,2023,11,2,3,65.53151903392452
2023/11/02,1,21,2023,11,2,3,4448.968949004584
2023/11/02,2,21,2023,11,2,3,1258.3946558819432
2023/11/02,3,21,2023,11,2,3,1256.1638583119486
2023/11/02,4,21,2023,11,2,3,2289.123935718704
2023/11/02,5,21,2023,11,2,3,2165.4260405099535
2023/11/02,6,21,2023,11,2,3,3624.594372795666
2023/11/02,7,21,2023,11,2,3,3564.0203436946613
2023/11/02,8,21,2023,11,2,3,3937.9159755872097
2023/11/02,9,21,2023,11,2,3,1793.427117848754
2023/11/02,10,21,2023,11,2,3,4278.581366054391
2023/11/02,12,21,2023,11,2,3,474.173024227286
2023/11/02,14,21,2023,11,2,3,98.57861137957605
2023/11/02,15,21,2023,11,2,3,407.95297299603817
2023/11/02,16,21,2023,11,2,3,178.73778427891588
2023/11/02,17,21,2023,11,2,3,1823.952925189111
2023/11/02,18,21,2023,11,2,3,736.5567180459562
2023/11/02,19,21,2023,11,2,3,732.1817218633638
2023/11/02,20,21,2023,11,2,3,19.7846181757025
2023/11/02,21,21,2023,11,2,3,251.22608313315752
2023/11/02,22,21,2023,11,2,3,768.2208138441785
2023/11/02,23,21,2023,11,2,3,276.4263048011263
2023/11/02,24,21,2023,11,2,3,67.89486110825781
